borehole_id,id,source_id,measurement_origin,date_min,date_max,time,utc,equilibrated,notes
250,72,prinz2022,submitted,2017-08-15,2017-08-15,13:00:00,0,,
250,73,prinz2022,submitted,2017-08-15,2017-08-15,14:00:00,0,,
250,74,prinz2022,submitted,2017-08-15,2017-08-15,15:00:00,0,,
250,75,prinz2022,submitted,2017-08-15,2017-08-15,16:00:00,0,,
250,76,prinz2022,submitted,2017-08-15,2017-08-15,17:00:00,0,,
250,77,prinz2022,submitted,2017-08-15,2017-08-15,18:00:00,0,,
250,78,prinz2022,submitted,2017-08-15,2017-08-15,19:00:00,0,,
250,79,prinz2022,submitted,2017-08-15,2017-08-15,20:00:00,0,,
250,80,prinz2022,submitted,2017-08-15,2017-08-15,21:00:00,0,,
250,81,prinz2022,submitted,2017-08-15,2017-08-15,22:00:00,0,,
250,82,prinz2022,submitted,2017-08-15,2017-08-15,23:00:00,0,,
250,83,prinz2022,submitted,2017-08-16,2017-08-16,00:00:00,0,,
250,84,prinz2022,submitted,2017-08-16,2017-08-16,01:00:00,0,,
250,85,prinz2022,submitted,2017-08-16,2017-08-16,02:00:00,0,,
250,86,prinz2022,submitted,2017-08-16,2017-08-16,03:00:00,0,,
250,87,prinz2022,submitted,2017-08-16,2017-08-16,04:00:00,0,,
250,88,prinz2022,submitted,2017-08-16,2017-08-16,05:00:00,0,,
250,89,prinz2022,submitted,2017-08-16,2017-08-16,06:00:00,0,,
250,90,prinz2022,submitted,2017-08-16,2017-08-16,07:00:00,0,,
250,91,prinz2022,submitted,2017-08-16,2017-08-16,08:00:00,0,,
250,92,prinz2022,submitted,2017-08-16,2017-08-16,09:00:00,0,,
250,93,prinz2022,submitted,2017-08-16,2017-08-16,10:00:00,0,,
250,94,prinz2022,submitted,2017-08-16,2017-08-16,11:00:00,0,,
250,95,prinz2022,submitted,2017-08-16,2017-08-16,12:00:00,0,,
250,96,prinz2022,submitted,2017-08-16,2017-08-16,13:00:00,0,,
250,97,prinz2022,submitted,2017-08-16,2017-08-16,14:00:00,0,,
250,98,prinz2022,submitted,2017-08-16,2017-08-16,15:00:00,0,,
250,99,prinz2022,submitted,2017-08-16,2017-08-16,16:00:00,0,,
250,100,prinz2022,submitted,2017-08-16,2017-08-16,17:00:00,0,,
250,101,prinz2022,submitted,2017-08-16,2017-08-16,18:00:00,0,,
250,102,prinz2022,submitted,2017-08-16,2017-08-16,19:00:00,0,,
250,103,prinz2022,submitted,2017-08-16,2017-08-16,20:00:00,0,,
250,104,prinz2022,submitted,2017-08-16,2017-08-16,21:00:00,0,,
250,105,prinz2022,submitted,2017-08-16,2017-08-16,22:00:00,0,,
250,106,prinz2022,submitted,2017-08-16,2017-08-16,23:00:00,0,,
250,107,prinz2022,submitted,2017-08-17,2017-08-17,00:00:00,0,,
250,108,prinz2022,submitted,2017-08-17,2017-08-17,01:00:00,0,,
250,109,prinz2022,submitted,2017-08-17,2017-08-17,02:00:00,0,,
250,110,prinz2022,submitted,2017-08-17,2017-08-17,03:00:00,0,,
