borehole_id,profile_id,depth,temperature
244,18585,21.5,-1.211
244,18585,26.5,-0.703
244,18585,36.5,-0.25
244,18585,46.5,0.188
244,18585,56.5,0.438
244,18585,71.5,0.258
244,18585,81.5,0.68
244,18586,16.5,-1.305
244,18586,21.5,-1.211
244,18586,26.5,-0.711
244,18586,36.5,-0.25
244,18586,46.5,0.18
244,18586,56.5,0.438
244,18586,71.5,0.258
244,18586,81.5,0.68
244,18587,16.5,-1.313
244,18587,21.5,-1.203
244,18587,26.5,-0.727
244,18587,36.5,-0.25
244,18587,46.5,0.188
244,18587,56.5,0.43
244,18587,71.5,0.258
244,18587,81.5,0.68
244,18588,16.5,-1.313
244,18588,21.5,-1.195
244,18588,26.5,-0.719
244,18588,36.5,-0.25
244,18588,46.5,0.18
244,18588,56.5,0.438
244,18588,71.5,0.258
244,18588,81.5,0.688
244,18589,16.5,-1.305
244,18589,21.5,-1.188
244,18589,26.5,-0.695
244,18589,36.5,-0.25
244,18589,46.5,0.188
244,18589,56.5,0.438
244,18589,71.5,0.258
244,18589,81.5,0.672
244,18590,16.5,-1.313
244,18590,21.5,-1.203
244,18590,26.5,-0.727
244,18590,36.5,-0.242
244,18590,46.5,0.18
244,18590,56.5,0.438
244,18590,71.5,0.258
244,18590,81.5,0.688
244,18591,16.5,-1.313
244,18591,21.5,-1.211
244,18591,26.5,-0.711
244,18591,36.5,-0.242
244,18591,46.5,0.18
244,18591,56.5,0.438
244,18591,71.5,0.25
244,18591,81.5,0.688
244,18592,16.5,-1.313
244,18592,21.5,-1.195
244,18592,26.5,-0.719
244,18592,36.5,-0.25
244,18592,46.5,0.18
244,18592,56.5,0.438
244,18592,71.5,0.242
244,18592,81.5,0.688
244,18593,16.5,-1.313
244,18593,21.5,-1.203
244,18593,26.5,-0.703
244,18593,36.5,-0.25
244,18593,46.5,0.188
244,18593,56.5,0.438
244,18593,71.5,0.25
244,18593,81.5,0.672
244,18594,16.5,-1.313
244,18594,21.5,-1.203
244,18594,26.5,-0.711
244,18594,36.5,-0.25
244,18594,46.5,0.188
244,18594,56.5,0.438
244,18594,71.5,0.25
244,18594,81.5,0.688
244,18595,16.5,-1.313
244,18595,21.5,-1.203
244,18595,26.5,-0.711
244,18595,36.5,-0.25
244,18595,46.5,0.188
244,18595,56.5,0.438
244,18595,71.5,0.242
244,18595,81.5,0.688
244,18596,16.5,-1.313
244,18596,21.5,-1.203
244,18596,26.5,-0.727
244,18596,36.5,-0.25
244,18596,46.5,0.188
244,18596,56.5,0.438
244,18596,71.5,0.25
244,18596,81.5,0.688
244,18597,16.5,-1.305
244,18597,21.5,-1.203
244,18597,26.5,-0.688
244,18597,36.5,-0.242
244,18597,46.5,0.18
244,18597,56.5,0.438
244,18597,71.5,0.25
244,18597,81.5,0.688
244,18598,16.5,-1.313
244,18598,21.5,-1.203
244,18598,26.5,-0.719
244,18598,36.5,-0.242
244,18598,46.5,0.188
244,18598,56.5,0.438
244,18598,71.5,0.242
244,18598,81.5,0.688
244,18599,16.5,-1.313
244,18599,21.5,-1.219
244,18599,26.5,-0.711
244,18599,36.5,-0.25
244,18599,46.5,0.188
244,18599,56.5,0.438
244,18599,71.5,0.25
244,18599,81.5,0.688
244,18600,16.5,-1.313
244,18600,21.5,-1.211
244,18600,26.5,-0.711
244,18600,36.5,-0.25
244,18600,46.5,0.188
244,18600,56.5,0.438
244,18600,71.5,0.25
244,18600,81.5,0.68
244,18601,16.5,-1.305
244,18601,21.5,-1.203
244,18601,26.5,-0.703
244,18601,36.5,-0.25
244,18601,46.5,0.172
244,18601,56.5,0.438
244,18601,71.5,0.25
244,18601,81.5,0.688
244,18602,16.5,-1.313
244,18602,21.5,-1.203
244,18602,26.5,-0.719
244,18602,36.5,-0.242
244,18602,46.5,0.188
244,18602,56.5,0.438
244,18602,71.5,0.25
244,18602,81.5,0.688
244,18603,16.5,-1.313
244,18603,21.5,-1.227
244,18603,26.5,-0.703
244,18603,36.5,-0.25
244,18603,46.5,0.172
244,18603,56.5,0.438
244,18603,71.5,0.25
244,18603,81.5,0.688
244,18604,16.5,-1.313
244,18604,21.5,-1.195
244,18604,26.5,-0.727
244,18604,36.5,-0.25
244,18604,46.5,0.188
244,18604,56.5,0.438
244,18604,71.5,0.25
244,18604,81.5,0.688
244,18605,16.5,-1.305
244,18605,21.5,-1.203
244,18605,26.5,-0.703
244,18605,36.5,-0.25
244,18605,46.5,0.188
244,18605,56.5,0.438
244,18605,71.5,0.25
244,18605,81.5,0.68
244,18606,16.5,-1.313
244,18606,21.5,-1.219
244,18606,26.5,-0.727
244,18606,36.5,-0.25
244,18606,46.5,0.188
244,18606,56.5,0.43
244,18606,71.5,0.25
244,18606,81.5,0.68
244,18607,16.5,-1.313
244,18607,21.5,-1.203
244,18607,26.5,-0.719
244,18607,36.5,-0.25
244,18607,46.5,0.18
244,18607,56.5,0.438
244,18607,71.5,0.25
244,18607,81.5,0.688
244,18608,16.5,-1.313
244,18608,21.5,-1.219
244,18608,26.5,-0.734
244,18608,36.5,-0.25
244,18608,46.5,0.172
244,18608,56.5,0.438
244,18608,71.5,0.25
244,18608,81.5,0.688
244,18609,16.5,-1.305
244,18609,21.5,-1.203
244,18609,26.5,-0.727
244,18609,36.5,-0.25
244,18609,46.5,0.188
244,18609,56.5,0.438
244,18609,71.5,0.25
244,18609,81.5,0.68
244,18610,16.5,-1.313
244,18610,21.5,-1.211
244,18610,26.5,-0.711
244,18610,36.5,-0.25
244,18610,46.5,0.172
244,18610,56.5,0.438
244,18610,71.5,0.242
244,18610,81.5,0.68
244,18611,16.5,-1.313
244,18611,21.5,-1.195
244,18611,26.5,-0.711
244,18611,36.5,-0.25
244,18611,46.5,0.172
244,18611,56.5,0.438
244,18611,71.5,0.25
244,18611,81.5,0.68
244,18612,16.5,-1.313
244,18612,21.5,-1.219
244,18612,26.5,-0.719
244,18612,36.5,-0.25
244,18612,46.5,0.172
244,18612,56.5,0.438
244,18612,71.5,0.25
244,18612,81.5,0.68
244,18613,16.5,-1.305
244,18613,21.5,-1.227
244,18613,26.5,-0.719
244,18613,36.5,-0.25
244,18613,46.5,0.188
244,18613,56.5,0.438
244,18613,71.5,0.25
244,18613,81.5,0.672
244,18614,16.5,-1.305
244,18614,21.5,-1.203
244,18614,26.5,-0.703
244,18614,36.5,-0.25
244,18614,46.5,0.18
244,18614,56.5,0.438
244,18614,71.5,0.25
244,18614,81.5,0.688
244,18615,16.5,-1.313
244,18615,21.5,-1.203
244,18615,26.5,-0.703
244,18615,36.5,-0.25
244,18615,46.5,0.18
244,18615,56.5,0.438
244,18615,71.5,0.25
244,18615,81.5,0.688
244,18616,16.5,-1.313
244,18616,21.5,-1.203
244,18616,26.5,-0.703
244,18616,36.5,-0.242
244,18616,46.5,0.188
244,18616,56.5,0.438
244,18616,71.5,0.258
244,18616,81.5,0.68
244,18617,16.5,-1.313
244,18617,21.5,-1.227
244,18617,26.5,-0.703
244,18617,36.5,-0.25
244,18617,46.5,0.172
244,18617,56.5,0.438
244,18617,71.5,0.25
244,18617,81.5,0.664
