id,borehole_id,date_min,date_max,time,utc,equilibrated
18806,244,2011-08-10,2011-08-10,01:00:00,,False
18807,244,2011-08-10,2011-08-10,02:00:00,,False
18808,244,2011-08-10,2011-08-10,03:00:00,,False
18809,244,2011-08-10,2011-08-10,04:00:00,,False
18810,244,2011-08-10,2011-08-10,05:00:00,,False
18811,244,2011-08-10,2011-08-10,06:00:00,,False
18812,244,2011-08-10,2011-08-10,07:00:00,,False
18813,244,2011-08-10,2011-08-10,08:00:00,,False
18814,244,2011-08-10,2011-08-10,09:00:00,,False
18815,244,2011-08-10,2011-08-10,10:00:00,,False
18816,244,2011-08-10,2011-08-10,11:00:00,,False
18817,244,2011-08-10,2011-08-10,12:00:00,,False
18818,244,2011-08-10,2011-08-10,13:00:00,,False
18819,244,2011-08-10,2011-08-10,14:00:00,,False
18820,244,2011-08-10,2011-08-10,15:00:00,,False
18821,244,2011-08-10,2011-08-10,16:00:00,,False
18822,244,2011-08-10,2011-08-10,17:00:00,,False
18823,244,2011-08-10,2011-08-10,18:00:00,,False
18824,244,2011-08-10,2011-08-10,19:00:00,,False
18825,244,2011-08-10,2011-08-10,20:00:00,,False
18826,244,2011-08-10,2011-08-10,21:00:00,,False
18827,244,2011-08-10,2011-08-10,22:00:00,,False
18828,244,2011-08-10,2011-08-10,23:00:00,,False
18829,244,2011-08-11,2011-08-11,00:00:00,,False
18830,244,2011-08-11,2011-08-11,01:00:00,,False
18831,244,2011-08-11,2011-08-11,02:00:00,,False
18832,244,2011-08-11,2011-08-11,03:00:00,,False
18833,244,2011-08-11,2011-08-11,04:00:00,,False
18834,244,2011-08-11,2011-08-11,05:00:00,,False
18835,244,2011-08-11,2011-08-11,06:00:00,,False
18836,244,2011-08-11,2011-08-11,07:00:00,,False
18837,244,2011-08-11,2011-08-11,08:00:00,,False
18838,244,2011-08-11,2011-08-11,09:00:00,,False
18839,244,2011-08-11,2011-08-11,10:00:00,,False
19416,244,2011-09-04,2011-09-04,11:00:00,,False
19417,244,2011-09-04,2011-09-04,12:00:00,,False
19418,244,2011-09-04,2011-09-04,13:00:00,,False
19419,244,2011-09-04,2011-09-04,14:00:00,,False
19420,244,2011-09-04,2011-09-04,15:00:00,,False
19421,244,2011-09-04,2011-09-04,16:00:00,,False
19422,244,2011-09-04,2011-09-04,17:00:00,,False
19423,244,2011-09-04,2011-09-04,18:00:00,,False
19424,244,2011-09-04,2011-09-04,19:00:00,,False
19425,244,2011-09-04,2011-09-04,20:00:00,,False
19426,244,2011-09-04,2011-09-04,21:00:00,,False
19427,244,2011-09-04,2011-09-04,22:00:00,,False
19428,244,2011-09-04,2011-09-04,23:00:00,,False
19429,244,2011-09-05,2011-09-05,00:00:00,,False
19430,244,2011-09-05,2011-09-05,01:00:00,,False
19431,244,2011-09-05,2011-09-05,02:00:00,,False
19432,244,2011-09-05,2011-09-05,03:00:00,,False
19433,244,2011-09-05,2011-09-05,04:00:00,,False
19434,244,2011-09-05,2011-09-05,05:00:00,,False
19435,244,2011-09-05,2011-09-05,06:00:00,,False
19436,244,2011-09-05,2011-09-05,07:00:00,,False
19437,244,2011-09-05,2011-09-05,08:00:00,,False
19438,244,2011-09-05,2011-09-05,09:00:00,,False
19439,244,2011-09-05,2011-09-05,10:00:00,,False
19440,244,2011-09-05,2011-09-05,11:00:00,,False
19441,244,2011-09-05,2011-09-05,12:00:00,,False
19442,244,2011-09-05,2011-09-05,13:00:00,,False
19443,244,2011-09-05,2011-09-05,14:00:00,,False
19444,244,2011-09-05,2011-09-05,15:00:00,,False
19445,244,2011-09-05,2011-09-05,16:00:00,,False
19446,244,2011-09-05,2011-09-05,17:00:00,,False
19447,244,2011-09-05,2011-09-05,18:00:00,,False
19448,244,2011-09-05,2011-09-05,19:00:00,,False
19449,244,2011-09-05,2011-09-05,20:00:00,,False
19450,244,2011-09-05,2011-09-05,21:00:00,,False
19451,244,2011-09-05,2011-09-05,22:00:00,,False
19452,244,2011-09-05,2011-09-05,23:00:00,,False
19453,244,2011-09-06,2011-09-06,00:00:00,,False
19454,244,2011-09-06,2011-09-06,01:00:00,,False
19455,244,2011-09-06,2011-09-06,02:00:00,,False
19456,244,2011-09-06,2011-09-06,03:00:00,,False
19457,244,2011-09-06,2011-09-06,04:00:00,,False
19458,244,2011-09-06,2011-09-06,05:00:00,,False
19459,244,2011-09-06,2011-09-06,06:00:00,,False
19460,244,2011-09-06,2011-09-06,07:00:00,,False
19461,244,2011-09-06,2011-09-06,08:00:00,,False
19462,244,2011-09-06,2011-09-06,09:00:00,,False
