survey_id,id,profile_id,date_min,date_max,latitude,longitude,depth,depth_uncertainty,elevation,elevation_date,bed_depth,bed_depth_uncertainty,datetime
0,5826,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.928183,22.93133,inf,inf,332.69,2024-05-13,104.35,2.63,2024-05-07T12:50:40.9+00:00
0,5827,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.928149,22.931494,inf,inf,333.26,2024-05-13,104.97,2.55,2024-05-07T12:50:42.2+00:00
0,5828,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.928113,22.93168,inf,inf,333.85,2024-05-13,105.52,2.51,2024-05-07T12:50:43.8+00:00
0,5829,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.928083,22.931835,inf,inf,334.35,2024-05-13,105.99,2.43,2024-05-07T12:50:45.0+00:00
0,5830,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.928049,22.932016,inf,inf,334.92,2024-05-13,106.46,2.44,2024-05-07T12:50:46.5+00:00
0,5831,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.928017,22.93219,inf,inf,335.48,2024-05-13,106.93,2.42,2024-05-07T12:50:48.0+00:00
0,5832,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927984,22.932337,inf,inf,336.05,2024-05-13,107.32,2.42,2024-05-07T12:50:49.3+00:00
0,5833,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92795,22.932495,inf,inf,336.62,2024-05-13,107.79,2.49,2024-05-07T12:50:50.8+00:00
0,5834,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927913,22.932655,inf,inf,337.19,2024-05-13,108.26,2.47,2024-05-07T12:50:52.2+00:00
0,5835,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927878,22.932807,inf,inf,337.77,2024-05-13,108.72,2.48,2024-05-07T12:50:53.8+00:00
0,5836,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927842,22.932955,inf,inf,338.31,2024-05-13,109.19,2.53,2024-05-07T12:50:55.2+00:00
0,5837,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927804,22.933121,inf,inf,338.86,2024-05-13,109.74,2.55,2024-05-07T12:50:56.8+00:00
0,5838,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927769,22.933288,inf,inf,339.44,2024-05-13,110.21,2.53,2024-05-07T12:50:58.2+00:00
0,5839,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927732,22.93346,inf,inf,340.07,2024-05-13,110.68,2.57,2024-05-07T12:50:59.9+00:00
0,5840,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927701,22.933604,inf,inf,340.61,2024-05-13,111.23,2.62,2024-05-07T12:51:01.2+00:00
0,5841,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927666,22.933763,inf,inf,341.17,2024-05-13,111.77,2.61,2024-05-07T12:51:02.8+00:00
0,5842,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927632,22.933917,inf,inf,341.67,2024-05-13,112.32,2.62,2024-05-07T12:51:04.2+00:00
0,5843,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927595,22.934086,inf,inf,342.24,2024-05-13,112.79,2.62,2024-05-07T12:51:05.8+00:00
0,5844,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927559,22.93426,inf,inf,342.85,2024-05-13,113.26,2.6,2024-05-07T12:51:07.2+00:00
0,5845,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927528,22.934411,inf,inf,343.36,2024-05-13,113.73,2.59,2024-05-07T12:51:08.5+00:00
0,5846,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927492,22.93459,inf,inf,343.98,2024-05-13,114.2,2.63,2024-05-07T12:51:10.0+00:00
0,5847,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92746,22.934739,inf,inf,344.51,2024-05-13,114.74,2.59,2024-05-07T12:51:11.3+00:00
0,5848,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927425,22.934901,inf,inf,344.99,2024-05-13,115.13,2.56,2024-05-07T12:51:12.7+00:00
0,5849,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927389,22.935068,inf,inf,345.54,2024-05-13,115.6,2.62,2024-05-07T12:51:14.2+00:00
0,5850,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927354,22.935235,inf,inf,346.07,2024-05-13,116.07,2.69,2024-05-07T12:51:15.8+00:00
0,5851,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927317,22.935407,inf,inf,346.6,2024-05-13,116.62,2.7,2024-05-07T12:51:17.2+00:00
0,5852,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927285,22.935553,inf,inf,347.01,2024-05-13,117.09,2.7,2024-05-07T12:51:18.5+00:00
0,5853,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927247,22.93573,inf,inf,347.51,2024-05-13,117.56,2.71,2024-05-07T12:51:20.0+00:00
0,5854,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927214,22.935881,inf,inf,347.98,2024-05-13,118.03,2.63,2024-05-07T12:51:21.3+00:00
0,5855,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92718,22.936043,inf,inf,348.52,2024-05-13,118.42,2.62,2024-05-07T12:51:22.8+00:00
0,5856,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927143,22.936211,inf,inf,349.13,2024-05-13,118.89,2.63,2024-05-07T12:51:24.2+00:00
0,5857,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927109,22.936356,inf,inf,349.59,2024-05-13,119.28,2.64,2024-05-07T12:51:25.6+00:00
0,5858,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927072,22.936515,inf,inf,350.08,2024-05-13,119.75,2.68,2024-05-07T12:51:27.0+00:00
0,5859,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927037,22.936659,inf,inf,350.51,2024-05-13,120.21,2.66,2024-05-07T12:51:28.2+00:00
0,5860,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.927004,22.936804,inf,inf,350.94,2024-05-13,120.61,2.66,2024-05-07T12:51:29.5+00:00
0,5861,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926968,22.936975,inf,inf,351.46,2024-05-13,121.07,2.7,2024-05-07T12:51:31.0+00:00
0,5862,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926934,22.937146,inf,inf,351.95,2024-05-13,121.54,2.71,2024-05-07T12:51:32.5+00:00
0,5863,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.9269,22.937313,inf,inf,352.41,2024-05-13,122.01,2.69,2024-05-07T12:51:34.0+00:00
0,5864,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926868,22.937479,inf,inf,352.77,2024-05-13,122.4,2.68,2024-05-07T12:51:35.5+00:00
0,5865,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926834,22.937658,inf,inf,353.18,2024-05-13,122.87,2.75,2024-05-07T12:51:37.1+00:00
0,5866,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.9268,22.937813,inf,inf,353.56,2024-05-13,123.42,2.78,2024-05-07T12:51:38.6+00:00
0,5867,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926765,22.937963,inf,inf,353.99,2024-05-13,123.89,2.77,2024-05-07T12:51:40.0+00:00
0,5868,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926728,22.938135,inf,inf,354.5,2024-05-13,124.44,2.78,2024-05-07T12:51:41.5+00:00
0,5869,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926688,22.9383,inf,inf,354.97,2024-05-13,124.9,2.8,2024-05-07T12:51:43.0+00:00
0,5870,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926659,22.938431,inf,inf,355.25,2024-05-13,125.45,2.81,2024-05-07T12:51:44.2+00:00
0,5871,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926624,22.938592,inf,inf,355.6,2024-05-13,125.92,2.84,2024-05-07T12:51:45.8+00:00
0,5872,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926589,22.938759,inf,inf,356.02,2024-05-13,126.47,2.93,2024-05-07T12:51:47.2+00:00
0,5873,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926553,22.938931,inf,inf,356.5,2024-05-13,127.01,2.97,2024-05-07T12:51:48.8+00:00
0,5874,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92652,22.939096,inf,inf,356.91,2024-05-13,127.56,2.94,2024-05-07T12:51:50.2+00:00
0,5875,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926486,22.939272,inf,inf,357.32,2024-05-13,128.03,2.95,2024-05-07T12:51:51.8+00:00
0,5876,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926449,22.939466,inf,inf,357.71,2024-05-13,128.5,2.96,2024-05-07T12:51:53.3+00:00
0,5877,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92642,22.93962,inf,inf,358.05,2024-05-13,128.97,2.97,2024-05-07T12:51:54.6+00:00
0,5878,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926389,22.939792,inf,inf,358.43,2024-05-13,129.44,2.98,2024-05-07T12:51:56.0+00:00
0,5879,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926355,22.939972,inf,inf,358.83,2024-05-13,129.91,3.02,2024-05-07T12:51:57.5+00:00
0,5880,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926318,22.940138,inf,inf,359.31,2024-05-13,130.45,2.96,2024-05-07T12:51:59.0+00:00
0,5881,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926283,22.940306,inf,inf,359.79,2024-05-13,130.92,2.92,2024-05-07T12:52:00.5+00:00
0,5882,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92625,22.940482,inf,inf,360.24,2024-05-13,131.39,2.87,2024-05-07T12:52:02.0+00:00
0,5883,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926221,22.940646,inf,inf,360.65,2024-05-13,131.7,2.81,2024-05-07T12:52:03.3+00:00
0,5884,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926186,22.940828,inf,inf,361.14,2024-05-13,132.02,2.86,2024-05-07T12:52:04.8+00:00
0,5885,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926153,22.941015,inf,inf,361.59,2024-05-13,132.49,2.87,2024-05-07T12:52:06.2+00:00
0,5886,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926123,22.94117,inf,inf,361.96,2024-05-13,132.8,2.9,2024-05-07T12:52:07.5+00:00
0,5887,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926088,22.941352,inf,inf,362.36,2024-05-13,133.27,2.96,2024-05-07T12:52:09.0+00:00
0,5888,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926053,22.941531,inf,inf,362.76,2024-05-13,133.74,2.99,2024-05-07T12:52:10.5+00:00
0,5889,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.926025,22.941681,inf,inf,363.1,2024-05-13,134.13,2.95,2024-05-07T12:52:11.8+00:00
0,5890,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925991,22.941866,inf,inf,363.55,2024-05-13,134.52,2.98,2024-05-07T12:52:13.2+00:00
0,5891,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925956,22.942069,inf,inf,364.01,2024-05-13,134.99,2.96,2024-05-07T12:52:14.9+00:00
0,5892,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925927,22.942239,inf,inf,364.39,2024-05-13,135.38,3.02,2024-05-07T12:52:16.2+00:00
0,5893,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925898,22.942401,inf,inf,364.75,2024-05-13,135.93,3.09,2024-05-07T12:52:17.5+00:00
0,5894,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925865,22.942573,inf,inf,365.13,2024-05-13,136.39,3.1,2024-05-07T12:52:19.0+00:00
0,5895,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925828,22.942737,inf,inf,365.5,2024-05-13,136.86,3.08,2024-05-07T12:52:20.5+00:00
0,5896,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925792,22.942897,inf,inf,365.9,2024-05-13,137.41,3.07,2024-05-07T12:52:22.0+00:00
0,5897,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925754,22.943069,inf,inf,366.39,2024-05-13,137.96,3.07,2024-05-07T12:52:23.5+00:00
0,5898,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925723,22.943224,inf,inf,366.78,2024-05-13,138.43,2.98,2024-05-07T12:52:24.8+00:00
0,5899,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925692,22.943382,inf,inf,367.09,2024-05-13,138.74,2.94,2024-05-07T12:52:26.0+00:00
0,5900,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925655,22.94358,inf,inf,367.51,2024-05-13,139.05,3.02,2024-05-07T12:52:27.7+00:00
0,5901,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925621,22.943754,inf,inf,367.94,2024-05-13,139.6,3.08,2024-05-07T12:52:29.2+00:00
0,5902,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92559,22.943906,inf,inf,368.32,2024-05-13,140.07,3.08,2024-05-07T12:52:30.6+00:00
0,5903,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925555,22.944085,inf,inf,368.79,2024-05-13,140.61,3.02,2024-05-07T12:52:32.2+00:00
0,5904,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925525,22.944244,inf,inf,369.2,2024-05-13,140.93,2.99,2024-05-07T12:52:33.8+00:00
0,5905,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925491,22.944416,inf,inf,369.62,2024-05-13,141.32,2.99,2024-05-07T12:52:35.3+00:00
0,5906,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925458,22.94457,inf,inf,370.04,2024-05-13,141.55,3.02,2024-05-07T12:52:36.8+00:00
0,5907,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925419,22.944755,inf,inf,370.56,2024-05-13,141.94,3.09,2024-05-07T12:52:38.5+00:00
0,5908,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925386,22.944917,inf,inf,370.95,2024-05-13,142.33,3.07,2024-05-07T12:52:40.1+00:00
0,5909,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925351,22.945082,inf,inf,371.35,2024-05-13,142.65,3.09,2024-05-07T12:52:41.8+00:00
0,5910,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925315,22.945245,inf,inf,371.79,2024-05-13,142.96,3.09,2024-05-07T12:52:43.2+00:00
0,5911,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925284,22.945381,inf,inf,372.17,2024-05-13,143.27,3.07,2024-05-07T12:52:44.5+00:00
0,5912,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925249,22.945545,inf,inf,372.6,2024-05-13,143.59,3.09,2024-05-07T12:52:46.0+00:00
0,5913,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925216,22.945713,inf,inf,373.02,2024-05-13,143.82,3.08,2024-05-07T12:52:47.5+00:00
0,5914,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925183,22.94589,inf,inf,373.45,2024-05-13,144.05,3.13,2024-05-07T12:52:49.0+00:00
0,5915,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925152,22.946072,inf,inf,373.88,2024-05-13,144.37,3.17,2024-05-07T12:52:50.5+00:00
0,5916,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925116,22.946281,inf,inf,374.48,2024-05-13,144.76,3.25,2024-05-07T12:52:52.2+00:00
0,5917,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925086,22.946456,inf,inf,374.97,2024-05-13,145.07,3.28,2024-05-07T12:52:53.8+00:00
0,5918,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925053,22.946648,inf,inf,375.39,2024-05-13,145.38,3.25,2024-05-07T12:52:55.5+00:00
0,5919,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.925023,22.946798,inf,inf,375.75,2024-05-13,145.7,3.21,2024-05-07T12:52:57.0+00:00
0,5920,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924989,22.946959,inf,inf,376.18,2024-05-13,146.01,3.2,2024-05-07T12:52:58.5+00:00
0,5921,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924953,22.947133,inf,inf,376.6,2024-05-13,146.24,3.21,2024-05-07T12:53:00.0+00:00
0,5922,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924918,22.947307,inf,inf,377.05,2024-05-13,146.56,3.25,2024-05-07T12:53:01.5+00:00
0,5923,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924888,22.94746,inf,inf,377.48,2024-05-13,146.79,3.26,2024-05-07T12:53:02.8+00:00
0,5924,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924854,22.94763,inf,inf,378.01,2024-05-13,147.1,3.26,2024-05-07T12:53:04.2+00:00
0,5925,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924821,22.947807,inf,inf,378.51,2024-05-13,147.34,3.26,2024-05-07T12:53:05.8+00:00
0,5926,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924786,22.947997,inf,inf,379.02,2024-05-13,147.65,3.23,2024-05-07T12:53:07.3+00:00
0,5927,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924753,22.948177,inf,inf,379.44,2024-05-13,147.88,3.19,2024-05-07T12:53:08.8+00:00
0,5928,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924725,22.948328,inf,inf,379.81,2024-05-13,148.12,3.17,2024-05-07T12:53:10.0+00:00
0,5929,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92469,22.948521,inf,inf,380.33,2024-05-13,148.43,3.15,2024-05-07T12:53:11.5+00:00
0,5930,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92466,22.948682,inf,inf,380.77,2024-05-13,148.67,3.14,2024-05-07T12:53:12.8+00:00
0,5931,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924624,22.948871,inf,inf,381.31,2024-05-13,148.9,3.15,2024-05-07T12:53:14.2+00:00
0,5932,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924593,22.949022,inf,inf,381.71,2024-05-13,149.13,3.13,2024-05-07T12:53:15.5+00:00
0,5933,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924553,22.94921,inf,inf,382.17,2024-05-13,149.37,3.11,2024-05-07T12:53:17.1+00:00
0,5934,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924522,22.949359,inf,inf,382.57,2024-05-13,149.6,3.1,2024-05-07T12:53:18.5+00:00
0,5935,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924488,22.949517,inf,inf,383.04,2024-05-13,149.84,3.12,2024-05-07T12:53:20.0+00:00
0,5936,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924454,22.949677,inf,inf,383.49,2024-05-13,150.15,3.14,2024-05-07T12:53:21.5+00:00
0,5937,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92442,22.949853,inf,inf,384.01,2024-05-13,150.39,3.14,2024-05-07T12:53:23.0+00:00
0,5938,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924385,22.95004,inf,inf,384.58,2024-05-13,150.54,3.21,2024-05-07T12:53:24.5+00:00
0,5939,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924355,22.950201,inf,inf,384.95,2024-05-13,150.7,3.24,2024-05-07T12:53:25.8+00:00
0,5940,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924319,22.950402,inf,inf,385.4,2024-05-13,151.17,3.25,2024-05-07T12:53:27.2+00:00
0,5941,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924292,22.950549,inf,inf,385.8,2024-05-13,151.32,3.18,2024-05-07T12:53:28.3+00:00
0,5942,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924259,22.950734,inf,inf,386.27,2024-05-13,151.09,3.17,2024-05-07T12:53:29.7+00:00
0,5943,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924227,22.95092,inf,inf,386.74,2024-05-13,151.25,3.19,2024-05-07T12:53:31.0+00:00
0,5944,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924196,22.951094,inf,inf,387.2,2024-05-13,151.4,3.23,2024-05-07T12:53:32.2+00:00
0,5945,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924161,22.951295,inf,inf,387.75,2024-05-13,151.79,3.27,2024-05-07T12:53:33.8+00:00
0,5946,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924132,22.951447,inf,inf,388.19,2024-05-13,152.18,3.28,2024-05-07T12:53:35.0+00:00
0,5947,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924089,22.95161,inf,inf,388.71,2024-05-13,152.65,3.26,2024-05-07T12:53:36.8+00:00
0,5948,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924049,22.951695,inf,inf,389.11,2024-05-13,152.96,3.18,2024-05-07T12:53:38.2+00:00
0,5949,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924003,22.951734,inf,inf,389.49,2024-05-13,153.2,3.17,2024-05-07T12:53:39.8+00:00
0,5950,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.923965,22.951723,inf,inf,389.81,2024-05-13,153.36,3.18,2024-05-07T12:53:41.0+00:00
0,5951,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.923922,22.951644,inf,inf,390.13,2024-05-13,153.59,3.2,2024-05-07T12:53:42.4+00:00
0,5952,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.923878,22.95151,inf,inf,390.39,2024-05-13,153.98,3.15,2024-05-07T12:53:44.0+00:00
0,5953,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92379,22.936461,inf,inf,378.93,2024-05-13,153.04,3.16,2024-05-07T12:55:25.7+00:00
0,5954,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92383,22.936292,inf,inf,378.49,2024-05-13,152.96,3.28,2024-05-07T12:55:27.4+00:00
0,5955,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.923864,22.93616,inf,inf,378.14,2024-05-13,152.89,3.24,2024-05-07T12:55:28.8+00:00
0,5956,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.923901,22.936011,inf,inf,377.77,2024-05-13,152.96,3.29,2024-05-07T12:55:30.2+00:00
0,5957,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.923939,22.93586,inf,inf,377.34,2024-05-13,152.57,3.38,2024-05-07T12:55:31.8+00:00
0,5958,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.923977,22.935705,inf,inf,376.86,2024-05-13,152.18,3.33,2024-05-07T12:55:33.2+00:00
0,5959,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92401,22.935567,inf,inf,376.46,2024-05-13,151.87,3.33,2024-05-07T12:55:34.5+00:00
0,5960,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924048,22.935402,inf,inf,376.07,2024-05-13,151.48,3.32,2024-05-07T12:55:36.0+00:00
0,5961,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924084,22.935248,inf,inf,375.75,2024-05-13,151.09,3.35,2024-05-07T12:55:37.4+00:00
0,5962,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924117,22.935109,inf,inf,375.46,2024-05-13,150.7,3.36,2024-05-07T12:55:38.8+00:00
0,5963,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924155,22.934953,inf,inf,375.1,2024-05-13,150.23,3.3,2024-05-07T12:55:40.2+00:00
0,5964,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92419,22.934803,inf,inf,374.74,2024-05-13,149.92,3.24,2024-05-07T12:55:41.8+00:00
0,5965,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924229,22.934631,inf,inf,374.32,2024-05-13,149.53,3.23,2024-05-07T12:55:43.5+00:00
0,5966,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924263,22.934475,inf,inf,373.98,2024-05-13,149.21,3.19,2024-05-07T12:55:45.0+00:00
0,5967,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924294,22.934324,inf,inf,373.71,2024-05-13,148.98,3.17,2024-05-07T12:55:46.3+00:00
0,5968,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924329,22.934154,inf,inf,373.38,2024-05-13,148.74,3.19,2024-05-07T12:55:47.8+00:00
0,5969,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924365,22.933962,inf,inf,372.99,2024-05-13,148.27,3.21,2024-05-07T12:55:49.2+00:00
0,5970,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924398,22.933786,inf,inf,372.58,2024-05-13,147.81,3.18,2024-05-07T12:55:50.6+00:00
0,5971,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924426,22.933624,inf,inf,372.22,2024-05-13,147.42,3.17,2024-05-07T12:55:51.8+00:00
0,5972,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.92446,22.933426,inf,inf,371.84,2024-05-13,147.02,3.23,2024-05-07T12:55:53.2+00:00
0,5973,austfonna-20240507-DAT_0028_A1_1,2024-05-07,2024-05-07,79.924488,22.933267,inf,inf,371.55,2024-05-13,146.56,3.22,2024-05-07T12:55:54.5+00:00
