TIMESTAMP,RECORD,Logger_ID,Year,Julian_Day,Battery_Volts,Panel_Temp,TK145_0005cm,TK145_0010cm,TK145_0030cm,TK145_0050cm,TK145_0100cm,TK145_0150cm,TK145_0200cm,TK145_0300cm,TK145_0400cm,TK145_0600cm,TK145_0800cm,TK145_1000cm
1/29/2015 1:00,1930,242,2015,29,13.16516,-3.922283,-7.277482,-7.185834,-7.008256,-6.910841,-6.383486,-5.947453,-5.441962,-4.79753,-3.758652,-2.8078,-2.279285,-1.898752
1/29/2015 2:00,1931,242,2015,29,13.13768,-4.376392,-7.269382,-7.177747,-7.016186,-6.902722,-6.375328,-5.940367,-5.433714,-4.8353,-3.750242,-2.799282,-2.287066,-1.890135
1/29/2015 3:00,1932,242,2015,29,13.11542,-4.807911,-7.275104,-7.18347,-7.023049,-6.908459,-6.381053,-5.958776,-5.439459,-5.044892,-3.75602,-2.805101,-2.292871,-1.898338
1/29/2015 4:00,1933,242,2015,29,13.10609,-5.155834,-7.26932,-7.17767,-7.017194,-6.902576,-6.37968,-5.961916,-5.435632,-5.311443,-3.749577,-2.798512,-2.286194,-1.90325
1/29/2015 5:00,1934,242,2015,29,13.09538,-5.483425,-7.263073,-7.171397,-7.010949,-6.896327,-6.390632,-5.955604,-5.431643,-6.139314,-3.76405,-2.792103,-2.279739,-1.906141
1/29/2015 6:00,1935,242,2015,29,13.08981,-5.765831,-7.263073,-7.172519,-7.010949,-6.896327,-6.391771,-5.955604,-5.431643,-5.822388,-3.766367,-2.794436,-2.279739,-1.906141
1/29/2015 7:00,1936,242,2015,29,13.08981,-6.005314,-7.268779,-7.177127,-7.016675,-6.902062,-6.397519,-5.961359,-5.443143,-5.852275,-3.772139,-2.802574,-2.285557,-1.911978
1/29/2015 8:00,1937,242,2015,29,13.99889,-6.204128,-7.272181,-7.181643,-7.020057,-6.905454,-6.400877,-5.964714,-5.457945,-5.290022,-3.775352,-2.819674,-2.288736,-1.915125
1/29/2015 9:00,1938,242,2015,29,17.51864,-6.357758,-7.257797,-7.166102,-7.005659,-6.891013,-6.386378,-5.950187,-5.444511,-5.361687,-3.760578,-2.809361,-2.273676,-1.900038
1/29/2015 10:00,1939,242,2015,29,15.87081,-6.269646,-7.269631,-7.180234,-7.017492,-6.90284,-6.398251,-5.962054,-5.456402,-5.69552,-3.772552,-2.821426,-2.285791,-1.912132
1/29/2015 11:00,1940,242,2015,29,16.28572,-5.526352,-7.268774,-7.177098,-7.016655,-6.902042,-6.392887,-5.961346,-5.433928,-5.830422,-3.772135,-2.802559,-2.285566,-1.911982
1/29/2015 12:00,1941,242,2015,29,15.32544,-3.816097,-7.269379,-7.177734,-7.002421,-6.902699,-6.375312,-5.939216,-5.433695,-5.240499,-3.7502,-2.799278,-2.287043,-1.890146
1/29/2015 13:00,1942,242,2015,29,15.1259,-1.310589,-7.258584,-7.170375,-7.006596,-6.892048,-6.367089,-5.951807,-5.446466,-5.207328,-3.755493,-2.813042,-2.277683,-1.880905
1/29/2015 14:00,1943,242,2015,29,14.9868,1.095512,-7.253437,-7.180164,-7.004983,-6.882451,-6.378334,-5.942518,-5.437335,-5.5281,-3.755056,-2.804789,-2.269592,-1.89628
1/29/2015 15:00,1944,242,2015,29,14.84979,2.778652,-7.259121,-7.17555,-7.007308,-6.892815,-6.388843,-5.95321,-5.430921,-4.643144,-3.766384,-2.794348,-2.281458,-1.884916
1/29/2015 16:00,1945,242,2015,29,14.42863,3.826946,-7.267868,-7.176306,-7.016091,-6.901621,-6.374861,-5.939291,-5.434361,-4.652537,-3.754068,-2.803131,-2.285686,-1.89513
1/29/2015 17:00,1946,242,2015,29,14.35644,3.591984,-7.26763,-7.17609,-7.015862,-6.901388,-6.382626,-5.942492,-5.434129,-4.652291,-3.758432,-2.802879,-2.290092,-1.894848
1/29/2015 18:00,1947,242,2015,29,13.83611,2.586617,-7.261185,-7.169641,-7.009364,-6.894878,-6.390942,-5.955321,-5.438833,-4.691402,-3.768639,-2.795525,-2.283798,-1.887318
1/29/2015 19:00,1948,242,2015,29,13.40456,1.373402,-7.255245,-7.184292,-7.003389,-6.88891,-6.384872,-5.94916,-5.444084,-4.823186,-3.762085,-2.812023,-2.276955,-1.90374
1/29/2015 20:00,1949,242,2015,29,13.28055,0.1805153,-7.246962,-7.17597,-7.015663,-6.878225,-6.374033,-5.939342,-5.432954,-4.811852,-3.750427,-2.800016,-2.265951,-1.891411
1/29/2015 21:00,1950,242,2015,29,13.28117,-0.8835907,-7.271207,-7.179595,-7.019279,-6.901309,-6.377604,-5.964679,-5.459462,-4.838385,-3.774683,-2.823195,-2.291475,-1.894808
1/29/2015 22:00,1951,242,2015,29,13.25603,-1.800846,-7.257133,-7.165536,-7.005149,-6.890592,-6.36792,-5.95031,-5.444952,-4.823697,-3.762018,-2.811396,-2.276079,-1.885113
1/29/2015 23:00,1952,242,2015,29,13.23005,-2.54866,-7.252807,-7.182925,-7.000804,-6.886213,-6.381825,-5.94581,-5.440394,-4.84209,-3.757225,-2.806482,-2.271048,-1.897562
1/30/2015 0:00,1953,242,2015,30,13.19666,-3.23547,-7.259678,-7.1898,-7.006497,-6.891946,-6.387559,-5.951545,-5.446139,-4.847857,-3.763002,-2.812286,-2.292011,-1.903423
1/30/2015 1:00,1954,242,2015,30,13.16933,-3.793507,-7.279027,-7.188526,-7.005209,-6.890647,-6.386232,-5.950224,-5.444762,-4.869491,-3.784718,-2.810848,-2.298689,-1.901911
1/30/2015 2:00,1955,242,2015,30,13.14325,-4.290543,-7.274776,-7.183141,-7.003232,-6.901246,-6.380734,-5.944634,-5.439119,-4.932843,-3.77877,-2.808214,-2.292522,-1.895626
1/30/2015 3:00,1956,242,2015,30,13.12098,-4.722057,-7.269379,-7.177734,-6.995525,-6.902699,-6.375312,-5.951834,-5.43829,-5.133493,-3.77335,-2.821365,-2.287043,-1.892498
1/30/2015 4:00,1957,242,2015,30,13.09976,-5.090317,-7.271395,-7.179758,-7.002126,-6.904716,-6.377254,-5.964078,-5.43788,-5.101947,-3.77507,-2.824142,-2.288599,-1.915052
1/30/2015 5:00,1958,242,2015,30,13.09538,-5.395317,-7.263073,-7.171397,-7.009782,-6.896327,-6.371114,-5.955604,-5.443143,-5.132547,-3.766367,-2.815357,-2.279739,-1.906141
1/30/2015 6:00,1959,242,2015,30,13.08981,-5.700314,-7.263073,-7.171397,-7.010949,-6.896327,-6.384879,-5.955604,-5.450061,-5.152087,-3.766367,-2.815357,-2.279739,-1.906141
1/30/2015 7:00,1960,242,2015,30,13.09538,-5.939796,-7.263073,-7.171397,-7.010949,-6.896327,-6.391771,-5.955604,-5.450061,-5.218852,-3.766367,-2.815357,-2.279739,-1.906141
1/30/2015 8:00,1961,242,2015,30,16.7764,-6.138607,-7.266883,-7.175218,-7.01475,-6.90015,-6.395566,-5.959403,-5.453796,-5.313473,-3.770046,-2.819021,-2.283384,-1.909784
1/30/2015 9:00,1962,242,2015,30,17.4897,-6.224461,-7.265091,-7.173414,-7.01298,-6.898333,-6.39372,-5.95757,-5.451911,-5.920792,-3.768097,-2.816996,-2.281315,-1.907713
1/30/2015 10:00,1963,242,2015,30,16.37611,-6.050499,-7.261405,-7.169756,-7.00014,-6.894691,-6.390121,-5.953923,-5.448311,-6.510561,-3.764568,-2.813505,-2.277863,-1.904253
1/30/2015 11:00,1964,242,2015,30,17.11531,-5.460835,-7.268774,-7.177098,-6.996036,-6.902042,-6.388287,-5.961346,-5.455768,-5.932662,-3.772135,-2.821131,-2.285566,-1.911982
1/30/2015 12:00,1965,242,2015,30,15.35884,-3.987801,-7.2476,-7.177734,-6.994401,-6.879784,-6.375312,-5.940362,-5.433695,-5.812901,-3.77335,-2.822514,-2.287043,-1.890146
1/30/2015 13:00,1966,242,2015,30,15.09421,-1.565884,-7.258521,-7.166901,-7.006518,-6.891918,-6.369204,-5.951541,-5.446134,-5.734521,-3.762976,-2.812286,-2.276844,-1.887035
1/30/2015 14:00,1967,242,2015,30,14.90339,1.095512,-7.248681,-7.16398,-6.996789,-6.882263,-6.37811,-5.942362,-5.437178,-4.654947,-3.774496,-2.810383,-2.269379,-1.896097
1/30/2015 15:00,1968,242,2015,30,14.77031,3.526466,-7.262623,-7.171071,-6.991358,-6.892877,-6.377478,-5.956791,-5.436889,-4.646893,-3.770212,-2.820375,-2.285465,-1.888975
1/30/2015 16:00,1969,242,2015,30,13.85356,5.268349,-7.250835,-7.166181,-6.999116,-6.884688,-6.380888,-5.945371,-5.440562,-4.704919,-3.782497,-2.812115,-2.274969,-1.886787
1/30/2015 17:00,1970,242,2015,30,13.96475,5.096645,-7.251334,-7.166684,-6.999622,-6.885176,-6.381395,-5.945883,-5.441075,-4.719246,-3.783051,-2.814997,-2.27557,-1.89786
1/30/2015 18:00,1971,242,2015,30,13.65018,3.806614,-7.245026,-7.17637,-6.993256,-6.878798,-6.374903,-5.942781,-5.435608,-4.70441,-3.776096,-2.826426,-2.291592,-1.895155
1/30/2015 19:00,1972,242,2015,30,13.30404,2.394581,-7.258079,-7.166513,-7.005134,-6.891772,-6.387779,-5.952088,-5.447064,-4.665069,-3.765253,-2.815285,-2.280272,-1.88957
1/30/2015 20:00,1973,242,2015,30,13.2822,1.095512,-7.254344,-7.162757,-7.002491,-6.887977,-6.38393,-5.948219,-5.443116,-4.661019,-3.784214,-2.830748,-2.275951,-1.902689
1/30/2015 21:00,1974,242,2015,30,13.26441,-0.05218887,-7.244382,-7.171103,-6.99246,-6.877908,-6.373735,-5.960823,-5.455629,-4.673325,-3.773211,-2.822912,-2.287743,-1.891056
1/30/2015 22:00,1975,242,2015,30,13.2311,-1.075626,-7.243728,-7.173879,-6.992934,-6.878398,-6.371884,-5.958965,-5.453739,-4.671387,-3.771219,-2.820873,-2.285639,-1.888975
1/30/2015 23:00,1976,242,2015,30,13.20197,-1.949959,-7.260259,-7.16865,-7.00827,-6.893701,-6.368686,-5.953353,-5.44796,-4.68843,-3.788063,-2.814278,-2.278858,-1.892595
1/31/2015 0:00,1977,242,2015,31,13.17438,-2.720364,-7.252807,-7.161157,-7.000804,-6.886213,-6.381825,-5.94581,-5.440394,-4.726891,-3.780344,-2.813459,-2.29434,-1.897562
1/31/2015 1:00,1978,242,2015,31,13.14657,-3.341656,-7.258529,-7.166911,-7.006497,-6.891946,-6.387559,-5.951545,-5.446139,-4.793721,-3.786135,-2.835516,-2.300194,-1.903423
1/31/2015 2:00,1979,242,2015,31,13.12608,-3.879356,-7.250626,-7.162417,-6.998585,-6.88397,-6.37956,-5.945824,-5.441522,-4.816725,-3.777937,-2.827225,-2.291813,-1.894993
1/31/2015 3:00,1980,242,2015,31,13.11541,-4.333469,-7.246465,-7.177747,-6.994404,-6.879803,-6.375328,-5.942678,-5.433714,-4.8353,-3.773344,-2.822535,-2.287066,-1.890135
1/31/2015 4:00,1981,242,2015,31,13.09871,-4.764984,-7.252201,-7.18347,-7.000113,-6.885545,-6.381053,-5.967934,-5.45557,-4.849141,-3.779148,-2.828367,-2.292871,-1.908838
1/31/2015 5:00,1982,242,2015,31,13.09512,-5.133244,-7.255136,-7.178386,-6.99501,-6.883835,-6.375842,-5.962654,-5.457078,-4.858667,-3.773533,-2.823746,-2.28702,-1.913427
1/31/2015 6:00,1983,242,2015,31,13.08981,-5.43824,-7.263073,-7.171397,-6.988023,-6.891721,-6.368815,-5.955604,-5.450061,-4.853854,-3.774454,-2.830465,-2.279739,-1.906141
1/31/2015 7:00,1984,242,2015,31,13.10652,-5.722908,-7.263073,-7.171397,-6.988023,-6.895176,-6.379167,-5.955604,-5.450061,-4.874623,-3.789501,-2.838581,-2.279739,-1.906141
1/31/2015 8:00,1985,242,2015,31,17.2378,-5.939796,-7.274487,-7.182834,-6.999478,-6.907795,-6.399819,-5.967129,-5.461547,-4.886135,-3.801071,-2.850229,-2.291431,-1.917818
1/31/2015 9:00,1986,242,2015,31,17.49392,-5.962387,-7.268774,-7.177098,-6.996036,-6.902042,-6.397498,-5.961346,-5.455768,-4.880342,-3.795282,-2.844393,-2.285566,-1.911982
1/31/2015 10:00,1987,242,2015,31,16.74228,-5.395317,-7.261911,-7.177098,-6.993738,-6.889427,-6.37453,-5.961346,-5.455768,-4.880342,-3.795282,-2.844393,-2.285566,-1.911982
1/31/2015 11:00,1988,242,2015,31,15.45348,-4.008137,-7.246453,-7.154823,-6.994401,-6.879784,-6.375312,-5.944956,-5.434852,-4.881367,-3.77335,-2.822514,-2.287043,-1.890146
1/31/2015 12:00,1989,242,2015,31,15.21151,-2.013218,-7.243629,-7.161152,-7.000774,-6.881618,-6.370348,-5.9458,-5.440368,-4.883538,-3.78035,-2.829714,-2.293192,-1.897539
1/31/2015 13:00,1990,242,2015,31,15.0444,0.3296242,-7.244184,-7.152587,-6.992253,-6.877724,-6.37351,-5.960605,-5.455424,-4.926436,-3.784557,-2.822693,-2.28751,-1.890831
1/31/2015 14:00,1991,242,2015,31,14.90077,2.735729,-7.244606,-7.164495,-6.985898,-6.889721,-6.385674,-5.950017,-5.444938,-4.731975,-3.7861,-2.83618,-2.277905,-1.891861
1/31/2015 15:00,1992,242,2015,31,14.83757,4.816498,-7.251262,-7.159713,-6.999513,-6.885087,-6.381293,-5.946985,-5.440989,-4.643206,-3.782944,-2.833485,-2.298744,-1.902437
1/31/2015 16:00,1993,242,2015,31,14.30362,5.873829,-7.252565,-7.162186,-7.00201,-6.887583,-6.383835,-5.948373,-5.443592,-4.661959,-3.785673,-2.836267,-2.28413,-1.886625
1/31/2015 17:00,1994,242,2015,31,14.31497,5.268349,-7.251359,-7.159821,-6.999646,-6.885177,-6.381377,-5.945918,-5.441102,-4.659383,-3.783039,-2.833588,-2.29303,-1.888563
1/31/2015 18:00,1995,242,2015,31,13.73339,3.978317,-7.245736,-7.156482,-6.993976,-6.879498,-6.375627,-5.950409,-5.452392,-4.814512,-3.782648,-2.827192,-2.292387,-1.895979
1/31/2015 19:00,1996,242,2015,31,13.34749,2.566284,-7.23628,-7.167601,-6.984465,-6.884856,-6.388877,-5.95323,-5.448205,-5.195455,-3.789547,-2.83972,-2.281477,-1.888481
1/31/2015 20:00,1997,242,2015,31,13.31001,1.287548,-7.255245,-7.163689,-7.001108,-6.88891,-6.384872,-5.94916,-5.444084,-5.348731,-3.785213,-2.835262,-2.283957,-1.90374
1/31/2015 21:00,1998,242,2015,31,13.29128,0.1172562,-7.244519,-7.152908,-6.992591,-6.87806,-6.373856,-5.960974,-5.455763,-6.028666,-3.796467,-2.823071,-2.287886,-1.891207
1/31/2015 22:00,1999,242,2015,31,13.26448,-0.9039268,-7.24258,-7.163551,-6.990644,-6.876122,-6.371884,-5.958965,-5.453739,-4.970745,-3.794355,-2.822054,-2.285639,-1.888975
1/31/2015 23:00,2000,242,2015,31,13.23393,-1.800846,-7.234519,-7.165799,-6.982513,-6.869093,-6.363606,-5.950586,-5.44523,-5.123263,-3.785437,-2.834949,-2.297348,-1.890072
2/1/2015 0:00,2001,242,2015,32,13.20222,-2.54866,-7.235634,-7.161157,-7.000804,-6.875898,-6.377202,-5.94581,-5.440394,-5.786201,-3.780344,-2.829733,-2.29434,-1.897562
2/1/2015 1:00,2002,242,2015,32,13.16883,-3.212879,-7.252807,-7.161157,-7.000804,-6.886213,-6.381825,-5.94581,-5.442683,-5.772442,-3.780344,-2.829733,-2.29434,-1.897562
2/1/2015 2:00,2003,242,2015,32,13.14108,-3.770916,-7.251712,-7.160055,-6.999646,-6.88508,-6.380667,-5.948093,-5.442672,-5.532306,-3.795332,-2.83778,-2.293072,-1.896259
2/1/2015 3:00,2004,242,2015,32,13.11541,-4.245358,-7.252201,-7.160549,-7.000113,-6.885545,-6.381053,-5.959888,-5.459026,-6.03108,-3.802275,-2.851622,-2.292871,-1.895985
2/1/2015 4:00,2005,242,2015,32,13.09871,-4.679134,-7.246465,-7.154818,-6.994404,-6.879803,-6.375328,-5.962187,-5.456716,-5.69918,-3.796507,-2.845789,-2.287066,-1.905359
2/1/2015 5:00,2006,242,2015,32,13.08781,-5.04739,-7.249223,-7.159863,-6.997126,-6.882518,-6.37802,-5.964847,-5.459331,-5.720216,-3.799017,-2.848219,-2.289454,-1.915911
2/1/2015 6:00,2007,242,2015,32,13.08425,-5.35239,-7.240141,-7.166808,-6.988023,-6.873389,-6.368815,-5.955604,-5.450061,-5.635124,-3.789501,-2.838581,-2.279739,-1.906141
2/1/2015 7:00,2008,242,2015,32,13.10095,-5.657387,-7.245872,-7.175958,-6.993746,-6.879134,-6.374577,-5.961359,-5.455804,-5.670728,-3.795309,-2.844423,-2.289082,-1.911978
2/1/2015 8:00,2009,242,2015,32,17.2211,-5.874275,-7.245872,-7.177127,-6.993746,-6.886022,-6.382617,-5.961359,-5.455804,-5.62477,-3.795309,-2.844423,-2.29607,-1.911978
2/1/2015 9:00,2010,242,2015,32,17.42154,-5.89687,-7.245845,-7.177098,-6.993738,-6.884856,-6.387176,-5.961346,-5.455768,-5.658092,-3.795282,-2.844393,-2.300714,-1.911982
2/1/2015 10:00,2011,242,2015,32,16.68103,-5.35239,-7.251589,-7.174776,-6.999473,-6.884862,-6.380282,-5.967088,-5.461534,-5.652336,-3.801069,-2.850212,-2.291391,-1.91783
2/1/2015 11:00,2012,242,2015,32,15.46461,-3.96521,-7.246453,-7.154823,-6.994401,-6.879784,-6.375312,-5.953007,-5.456695,-5.307218,-3.79649,-2.845787,-2.287043,-1.890146
2/1/2015 12:00,2013,242,2015,32,15.20037,-1.970291,-7.229918,-7.161215,-6.977906,-6.864465,-6.361199,-5.945842,-5.440428,-5.256447,-3.780378,-2.829758,-2.294371,-1.897602
2/1/2015 13:00,2014,242,2015,32,15.02762,0.372551,-7.243773,-7.152171,-6.99185,-6.877312,-6.373089,-5.960198,-5.454983,-5.386046,-3.795664,-2.838511,-2.287041,-1.890375
2/1/2015 14:00,2015,242,2015,32,14.87846,2.778652,-7.233983,-7.165274,-6.982139,-6.867624,-6.38648,-5.950815,-5.445756,-4.640704,-3.796225,-2.837072,-2.278839,-1.897463
2/1/2015 15:00,2016,242,2015,32,14.77088,4.859425,-7.251254,-7.15974,-6.999544,-6.885102,-6.381326,-5.945824,-5.459369,-4.659314,-3.806078,-2.854391,-2.298754,-1.902433
2/1/2015 16:00,2017,242,2015,32,13.69557,6.307606,-7.234776,-7.16613,-6.98311,-6.881258,-6.381001,-5.952475,-5.447747,-4.666199,-3.794643,-2.84075,-2.301487,-1.891235
2/1/2015 17:00,2018,242,2015,32,13.85682,5.916752,-7.235397,-7.165631,-6.982574,-6.887576,-6.387317,-5.951927,-5.447181,-4.665633,-3.798687,-2.840143,-2.305538,-1.890627
2/1/2015 18:00,2019,242,2015,32,13.63143,4.493423,-7.251291,-7.159779,-6.999592,-6.88515,-6.381338,-5.948152,-5.463984,-4.659353,-3.806107,-2.856749,-2.298796,-1.902481
2/1/2015 19:00,2020,242,2015,32,13.30217,2.993282,-7.238699,-7.148256,-6.98687,-6.872408,-6.368414,-5.955711,-5.45076,-4.813843,-3.803762,-2.842457,-2.284267,-1.887817
2/1/2015 20:00,2021,242,2015,32,13.30445,1.606102,-7.23237,-7.163689,-6.98052,-6.88891,-6.384872,-5.94916,-5.463608,-4.846196,-3.808319,-2.835262,-2.300283,-1.90374
2/1/2015 21:00,2022,242,2015,32,13.27994,0.4154778,-7.247617,-7.156025,-6.993413,-6.881189,-6.377033,-5.96419,-5.459023,-5.74383,-3.799904,-2.84981,-2.29147,-1.894852
2/1/2015 22:00,2023,242,2015,32,13.24779,-0.6486282,-7.24258,-7.15097,-6.990644,-6.876122,-6.371884,-5.958965,-5.453739,-5.735125,-3.794355,-2.844118,-2.290314,-1.888975
2/1/2015 23:00,2024,242,2015,32,13.20988,-1.58622,-7.237554,-7.150527,-6.985579,-6.871044,-6.366727,-5.953783,-5.448468,-5.884889,-3.793428,-2.838434,-2.303171,-1.894806
2/2/2015 0:00,2025,242,2015,33,13.18553,-2.376957,-7.229888,-7.160021,-6.97788,-6.864442,-6.365763,-5.94581,-5.442683,-5.486353,-3.803495,-2.852978,-2.29434,-1.897562
2/2/2015 1:00,2026,242,2015,33,13.15213,-3.06377,-7.231053,-7.161157,-6.993918,-6.873617,-6.381825,-5.94581,-5.441528,-5.544951,-3.803495,-2.852978,-2.29434,-1.897562
2/2/2015 2:00,2027,242,2015,33,13.1243,-3.642136,-7.250518,-7.166911,-7.006497,-6.891946,-6.387559,-5.956146,-5.469111,-5.505894,-3.809263,-2.858791,-2.300194,-1.903423
2/2/2015 3:00,2028,242,2015,33,13.10985,-4.139172,-7.246465,-7.154818,-6.994404,-6.879803,-6.375328,-5.962187,-5.456716,-5.507312,-3.796507,-2.845789,-2.287066,-1.890135
2/2/2015 4:00,2029,242,2015,33,13.09871,-4.593281,-7.252201,-7.160549,-7.000113,-6.885545,-6.381053,-5.967934,-5.462465,-5.531433,-3.812681,-2.851622,-2.292871,-1.918198
2/2/2015 5:00,2030,242,2015,33,13.08758,-4.96154,-7.251968,-7.160311,-6.999904,-6.885316,-6.380839,-5.967728,-5.462217,-5.700121,-3.82518,-2.851355,-2.29493,-1.919125
2/2/2015 6:00,2031,242,2015,33,13.08425,-5.286873,-7.245872,-7.154187,-6.993746,-6.879134,-6.374577,-5.961359,-5.455804,-4.880363,-3.818426,-2.844423,-2.304224,-1.911978
2/2/2015 7:00,2032,242,2015,33,13.11209,-5.569279,-7.251589,-7.15991,-6.999478,-6.884866,-6.380302,-5.967129,-5.461547,-4.886135,-3.824203,-2.853718,-2.314741,-1.917818
2/2/2015 8:00,2033,242,2015,33,17.30461,-5.808758,-7.245872,-7.154187,-6.993746,-6.879134,-6.379167,-5.961359,-5.458092,-4.880363,-3.818426,-2.849064,-2.308878,-1.911978
2/2/2015 9:00,2034,242,2015,33,17.51062,-5.765831,-7.251589,-7.161065,-6.999478,-6.884866,-6.381446,-5.967129,-5.463834,-4.886135,-3.824203,-2.851387,-2.314741,-1.917818
2/2/2015 10:00,2035,242,2015,33,16.49172,-5.133244,-7.240125,-7.148463,-6.988008,-6.873417,-6.368837,-5.955633,-5.450045,-4.87463,-3.81266,-2.838612,-2.303062,-1.906155
2/2/2015 11:00,2036,242,2015,33,15.41451,-3.75058,-7.247787,-7.160693,-7.000311,-6.885694,-6.381218,-5.964643,-5.462618,-4.8873,-3.817499,-2.851767,-2.293055,-1.896173
2/2/2015 12:00,2037,242,2015,33,15.09462,-1.735329,-7.229909,-7.149711,-6.977858,-6.863254,-6.360014,-5.9458,-5.442672,-4.957244,-3.803461,-2.852982,-2.294321,-1.897539
2/2/2015 13:00,2038,242,2015,33,14.79989,0.2031097,-7.242949,-7.15137,-6.991022,-6.876487,-6.372253,-5.959347,-5.454109,-4.743221,-3.794769,-2.84453,-2.287256,-1.889414
2/2/2015 14:00,2039,242,2015,33,14.85278,1.032253,-7.23887,-7.157601,-6.977835,-6.882798,-6.378654,-5.962373,-5.460674,-4.816679,-3.801651,-2.851612,-2.293299,-1.896687
2/2/2015 15:00,2040,242,2015,33,14.83653,0.8831406,-7.242146,-7.157422,-6.983376,-6.882599,-6.378471,-5.96562,-5.460475,-4.816502,-3.80143,-2.851416,-2.293068,-1.896467
2/2/2015 16:00,2041,242,2015,33,14.91559,0.3092918,-7.244149,-7.15253,-6.992207,-6.877666,-6.373462,-5.960567,-5.455377,-4.811287,-3.796078,-2.845886,-2.287462,-1.890793
2/2/2015 17:00,2042,242,2015,33,14.67148,-0.3504066,-7.243537,-7.151933,-6.99161,-6.87705,-6.372846,-5.959939,-5.454738,-4.810649,-3.817371,-2.845192,-2.308878,-1.890095
2/2/2015 18:00,2043,242,2015,33,14.09351,-1.118553,-7.24258,-7.15097,-6.990644,-6.876122,-6.371884,-5.958965,-5.453739,-4.809622,-3.817482,-2.867346,-2.308975,-1.890129
2/2/2015 19:00,2044,242,2015,33,13.6415,-1.927364,-7.230738,-7.14714,-6.978722,-6.864148,-6.359756,-5.946698,-5.445887,-4.796934,-3.804441,-2.853949,-2.295334,-1.898546
2/2/2015 20:00,2045,242,2015,33,13.30241,-2.697769,-7.229888,-7.160021,-6.97788,-6.863277,-6.376073,-5.94581,-5.461065,-4.819093,-3.803495,-2.852978,-2.29434,-1.897562
2/2/2015 21:00,2046,242,2015,33,13.25232,-3.36425,-7.233337,-7.161157,-6.992777,-6.873617,-6.381825,-5.949258,-5.463361,-4.84209,-3.826624,-2.852978,-2.29434,-1.897562
2/2/2015 22:00,2047,242,2015,33,13.26549,-3.944878,-7.25201,-7.161511,-7.001097,-6.8865,-6.382043,-5.968925,-5.463469,-4.842119,-3.826477,-2.852695,-2.293978,-1.898293
2/2/2015 23:00,2048,242,2015,33,13.24902,-4.462246,-7.246465,-7.154818,-6.994404,-6.879803,-6.375328,-5.962187,-5.456716,-4.8353,-3.819618,-2.850437,-2.296383,-1.911196
2/3/2015 0:00,2049,242,2015,34,13.22675,-4.916355,-7.252201,-7.160549,-7.000113,-6.885545,-6.381053,-5.967934,-5.462465,-4.841093,-3.825418,-2.852755,-2.316196,-1.919374
2/3/2015 1:00,2050,242,2015,34,13.19557,-5.286873,-7.251679,-7.160014,-6.999596,-6.88497,-6.380436,-5.967211,-5.461652,-4.840154,-3.824331,-2.872437,-2.314833,-1.917944
2/3/2015 2:00,2051,242,2015,34,13.1622,-5.591869,-7.245872,-7.154187,-6.993746,-6.879134,-6.374577,-5.961359,-5.471896,-4.83429,-3.818426,-2.867661,-2.308878,-1.911978
2/3/2015 3:00,2052,242,2015,34,13.12322,-5.89687,-7.240141,-7.150744,-6.988023,-6.873389,-6.373432,-5.955604,-5.473061,-4.828521,-3.812653,-2.861841,-2.303043,-1.906141
2/3/2015 4:00,2053,242,2015,34,13.09005,-6.138607,-7.244237,-7.173198,-6.992118,-6.87748,-6.387795,-5.959676,-5.477055,-4.83252,-3.830513,-2.86582,-2.306988,-1.910069
2/3/2015 5:00,2054,242,2015,34,13.06955,-6.357758,-7.239594,-7.1708,-6.987411,-6.872782,-6.389937,-5.954861,-5.472189,-4.827551,-3.833473,-2.86055,-2.301655,-1.904686
2/3/2015 6:00,2055,242,2015,34,13.05864,-6.55431,-7.240373,-7.170485,-6.98709,-6.87245,-6.390752,-5.961396,-5.47183,-4.831817,-3.834274,-2.86014,-2.301256,-1.904293
2/3/2015 7:00,2056,242,2015,34,13.07636,-6.707939,-7.248322,-7.166967,-6.983558,-6.875778,-6.387122,-5.966928,-5.468109,-4.846476,-3.830355,-2.856171,-2.297213,-1.900181
2/3/2015 8:00,2057,242,2015,34,17.69482,-6.841236,-7.253158,-7.164896,-6.981486,-6.882879,-6.385018,-5.970563,-5.465974,-4.844275,-3.828127,-2.853868,-2.294878,-1.897779
2/3/2015 9:00,2058,242,2015,34,15.58838,-6.730534,-7.248717,-7.16046,-6.977056,-6.869272,-6.380594,-5.967303,-5.461578,-4.83991,-3.823757,-2.849506,-2.290506,-1.893442
2/3/2015 10:00,2059,242,2015,34,16.07133,-6.37809,-7.242938,-7.170738,-6.987364,-6.872702,-6.390993,-5.958218,-5.472082,-4.850521,-3.833384,-2.860445,-2.301565,-1.904551
2/3/2015 11:00,2060,242,2015,34,15.31693,-5.591869,-7.240124,-7.150747,-6.987996,-6.873396,-6.369945,-5.955613,-5.473019,-4.851546,-3.831144,-2.861828,-2.303043,-1.906149
2/3/2015 12:00,2061,242,2015,34,15.23637,-4.505169,-7.252181,-7.160537,-7.000116,-6.885527,-6.381041,-5.967936,-5.462438,-4.842193,-3.825392,-2.874828,-2.316195,-1.919384
2/3/2015 13:00,2062,242,2015,34,15.2839,-3.513359,-7.251934,-7.160272,-6.999913,-6.880733,-6.380912,-5.967868,-5.462458,-4.841166,-3.825663,-2.851994,-2.293322,-1.896521
