TIMESTAMP,RECORD,Logger_ID,Year,Julian_Day,Battery_Volts,Panel_Temp,TK144_0005cm,TK144_0010cm,TK144_0030cm,TK144_0050cm,TK144_0100cm,TK144_0150cm,TK144_0200cm,TK144_0300cm,TK144_0400cm,TK144_0600cm,TK144_0800cm,TK144_1000cm
12/8/2014 4:00,684,241,2014,342,12.86711,-11.86355,-8.021035,-7.883201,-7.400683,-7.032967,-6.026377,-4.936607,-4.15,-3.058208,-68.8033,-2.147606,-2.171019,-2.030483
12/8/2014 5:00,685,241,2014,342,12.81172,-12.05333,-8.004131,-7.878915,-7.38484,-7.028567,-6.018382,-4.945797,-4.145216,-3.053289,-68.8033,-2.142563,-2.165966,-2.025457
12/8/2014 6:00,686,241,2014,342,12.81746,-12.19566,-7.994343,-7.878289,-7.372725,-7.027936,-6.018898,-4.954369,-4.144541,-3.053778,-68.8033,-2.141855,-2.165255,-2.024721
12/8/2014 7:00,687,241,2014,342,12.81187,-12.2431,-7.994382,-7.878373,-7.372808,-7.027986,-6.023591,-4.954457,-4.144609,-3.057337,-68.8033,-2.141907,-2.165331,-2.024794
12/8/2014 8:00,688,241,2014,342,14.12434,-12.19566,-7.99319,-7.878301,-7.372766,-7.027962,-6.024673,-4.954398,-4.144535,-3.065416,-68.8033,-2.14183,-2.165266,-2.024767
12/8/2014 9:00,689,241,2014,342,14.77653,-11.79351,-7.998403,-7.880075,-7.378064,-7.03329,-6.026731,-4.96005,-4.150364,-3.077259,-68.8033,-2.148005,-2.171413,-2.028576
12/8/2014 10:00,690,241,2014,342,14.77831,-10.97567,-8.005596,-7.868927,-7.368141,-7.040668,-6.028579,-4.95174,-4.158365,-3.068064,-68.8033,-2.13662,-2.179909,-2.03829
12/8/2014 11:00,691,241,2014,342,14.73896,-10.00645,-8.006445,-7.868613,-7.363258,-7.036955,-6.029474,-4.94574,-4.159321,-3.067875,-68.8033,-2.134085,-2.18091,-2.017023
12/8/2014 12:00,692,241,2014,342,14.71994,-9.028191,-8.009551,-7.874063,-7.368739,-7.024111,-6.035175,-4.951616,-4.165354,-3.07527,-68.8033,-2.140482,-2.179125,-2.024607
12/8/2014 13:00,693,241,2014,342,14.71742,-8.083824,-8.019161,-7.880231,-7.375027,-7.030469,-6.041696,-4.958335,-4.171049,-3.081177,-68.8033,-2.147781,-2.171188,-2.030745
12/8/2014 14:00,694,241,2014,342,14.53325,-7.46027,-8.018066,-7.880294,-7.375087,-7.030517,-6.04175,-4.958385,-4.1607,-3.081219,-68.8033,-2.147837,-2.171242,-2.019119
12/8/2014 15:00,695,241,2014,342,14.33232,-7.19368,-8.03988,-7.880294,-7.375087,-7.02936,-6.04175,-4.958385,-4.163021,-3.081219,-68.8033,-2.147837,-2.171242,-2.008577
12/8/2014 16:00,696,241,2014,342,13.99188,-7.304382,-8.041032,-7.889474,-7.375087,-7.023598,-6.04175,-4.958385,-4.172304,-3.081219,-68.8033,-2.147837,-2.171242,-2.008545
12/8/2014 17:00,697,241,2014,342,13.20494,-7.814972,-8.041032,-7.903251,-7.375087,-7.028221,-6.04175,-4.958385,-4.172304,-3.082375,-68.8033,-2.147837,-2.171242,-2.028492
12/8/2014 18:00,698,241,2014,342,13.07738,-8.553749,-8.05798,-7.899509,-7.371276,-7.026695,-6.037803,-4.954355,-4.168133,-3.099058,-68.8033,-2.143456,-2.166847,-2.026409
12/8/2014 19:00,699,241,2014,342,13.03973,-9.231522,-8.05779,-7.902759,-7.368778,-7.024115,-6.035173,-4.951639,-4.16534,-3.097376,-68.8033,-2.140509,-2.176785,-2.023472
12/8/2014 20:00,700,241,2014,342,13.00695,-9.776001,-8.054761,-7.916972,-7.365696,-7.021009,-6.031995,-4.971417,-4.185162,-3.093882,-68.8033,-2.136946,-2.183741,-2.01988
12/8/2014 21:00,701,241,2014,342,12.97497,-10.46507,-8.051577,-7.913761,-7.362454,-7.017734,-6.028624,-4.967952,-4.181591,-3.090212,-68.8033,-2.137827,-2.179983,-2.016075
12/8/2014 22:00,702,241,2014,342,12.93589,-11.09089,-8.051577,-7.913761,-7.372783,-7.017734,-6.028624,-4.967952,-4.181591,-3.113501,-68.8033,-2.153036,-2.179983,-2.024265
12/8/2014 23:00,703,241,2014,342,12.87,-11.44107,-8.047935,-7.910131,-7.381703,-7.014015,-6.024764,-4.963977,-4.17753,-3.109314,-68.8033,-2.152271,-2.175665,-2.030478
12/9/2014 0:00,704,241,2014,343,12.85444,-11.72348,-8.045268,-7.907424,-7.378994,-7.011239,-6.021964,-4.961085,-4.174559,-3.106253,-68.8033,-2.149107,-2.17251,-2.032001
12/9/2014 1:00,705,241,2014,343,12.83365,-12.14822,-8.039431,-7.901563,-7.373029,-7.012129,-6.016929,-4.954695,-4.168039,-3.099533,-68.8033,-2.142183,-2.165611,-2.025066
12/9/2014 2:00,706,241,2014,343,12.81746,-12.69495,-8.041437,-7.901277,-7.372725,-7.027936,-6.026947,-4.954369,-4.175827,-3.09919,-68.8033,-2.141855,-2.165255,-2.024721
12/9/2014 3:00,707,241,2014,343,12.8007,-13.17617,-8.044875,-7.901277,-7.372725,-7.027936,-6.038473,-4.954369,-4.190891,-3.09919,-68.8033,-2.141855,-2.165255,-2.024721
12/9/2014 4:00,708,241,2014,343,12.79512,-13.6348,-8.062097,-7.903556,-7.372725,-7.027936,-6.038473,-4.958995,-4.190891,-3.105011,-68.8033,-2.141855,-2.165255,-2.024721
12/9/2014 5:00,709,241,2014,343,12.78395,-14.07536,-8.062097,-7.905874,-7.372725,-7.027936,-6.038473,-4.964796,-4.190891,-3.106161,-68.8033,-2.16057,-2.165255,-2.024721
12/9/2014 6:00,710,241,2014,343,12.77437,-14.44587,-8.058776,-7.920919,-7.386585,-7.024479,-6.034955,-4.973829,-4.187157,-3.11862,-68.8033,-2.16012,-2.161303,-2.020769
12/9/2014 7:00,711,241,2014,343,12.8367,-14.76669,-8.073926,-7.917656,-7.389043,-7.021173,-6.031539,-4.970344,-4.191679,-3.114935,-68.8033,-2.157475,-2.164495,-2.016939
12/9/2014 8:00,712,241,2014,343,14.7747,-14.49558,-8.07858,-7.917714,-7.389103,-7.021225,-6.031599,-4.970393,-4.202185,-3.114971,-68.8033,-2.157539,-2.159885,-2.016981
12/9/2014 9:00,713,241,2014,343,14.83921,-12.78984,-8.085065,-7.924239,-7.372728,-7.027921,-6.03732,-4.957845,-4.190882,-3.116642,-68.8033,-2.142992,-2.165226,-2.024727
12/9/2014 10:00,714,241,2014,343,14.7448,-10.28207,-8.096325,-7.936692,-7.38538,-7.017715,-6.028598,-4.967938,-4.203569,-3.113468,-68.8033,-2.154205,-2.179947,-2.0184
12/9/2014 11:00,715,241,2014,343,14.80114,-7.304382,-8.109914,-7.945747,-7.375087,-7.024762,-6.04175,-4.989545,-4.195436,-3.127796,-68.8033,-2.147837,-2.170084,-2.026115
12/9/2014 12:00,716,241,2014,343,14.79612,-4.527763,-8.1222,-7.943166,-7.387616,-7.020207,-6.031777,-4.981077,-4.209173,-3.129154,-68.8033,-2.148392,-2.162458,-2.022013
12/9/2014 13:00,717,241,2014,343,14.76555,-1.970291,-8.129619,-7.94834,-7.395212,-7.027866,-6.032741,-4.95919,-4.194328,-3.126095,-68.8033,-2.147854,-2.171242,-2.027382
12/9/2014 14:00,718,241,2014,343,14.74431,-0.158371,-8.139098,-7.956714,-7.403738,-7.036501,-6.026716,-4.967227,-4.203779,-3.135859,-68.8033,-2.136906,-2.181286,-2.031631
12/9/2014 15:00,719,241,2014,343,13.45014,-0.2238922,-8.140903,-7.980322,-7.406722,-7.038362,-6.028616,-4.969209,-4.206928,-3.140251,-68.8033,-2.139009,-2.163565,-2.020924
12/9/2014 16:00,720,241,2014,343,13.22602,-2.869473,-8.151557,-7.990911,-7.394179,-7.026811,-6.038568,-4.978842,-4.209375,-3.126081,-68.8033,-2.146633,-2.17001,-2.029673
12/9/2014 17:00,721,241,2014,343,13.11687,-5.198761,-8.168241,-8.007556,-7.410708,-7.020338,-6.031913,-4.971982,-4.209322,-3.142105,-68.8033,-2.16259,-2.164906,-2.022209
12/9/2014 18:00,722,241,2014,343,13.05981,-6.972271,-8.15585,-7.995111,-7.41301,-7.030519,-6.04179,-4.981509,-4.195438,-3.127798,-68.8033,-2.147881,-2.171286,-2.00979
12/9/2014 19:00,723,241,2014,343,13.02634,-8.397861,-8.177155,-8.017572,-7.420516,-7.029995,-6.041229,-4.980962,-4.218027,-3.128405,-68.8033,-2.147268,-2.170671,-2.02791
12/9/2014 20:00,724,241,2014,343,13.00114,-9.57267,-8.171072,-8.010303,-7.41314,-7.045523,-6.033555,-4.973028,-4.209953,-3.142157,-68.8033,-2.142195,-2.177296,-2.021654
12/9/2014 21:00,725,241,2014,343,12.96381,-10.5577,-8.166421,-8.00564,-7.431352,-7.040698,-6.028613,-4.973735,-4.219822,-3.136786,-68.8033,-2.156559,-2.17997,-2.016048
12/9/2014 22:00,726,241,2014,343,12.93106,-11.37103,-8.16433,-8.004715,-7.430408,-7.039742,-6.03108,-4.990022,-4.226887,-3.143847,-68.8033,-2.155462,-2.178864,-2.017294
12/9/2014 23:00,727,241,2014,343,12.90072,-12.05333,-8.150958,-7.997035,-7.422627,-7.031886,-6.042562,-4.981684,-4.218336,-3.150162,-68.8033,-2.146402,-2.169811,-2.02809
12/10/2014 0:00,728,241,2014,344,12.8398,-12.69495,-8.131034,-7.993179,-7.418709,-7.049755,-6.038473,-4.977471,-4.214054,-3.145763,-68.8033,-2.141855,-2.165255,-2.024721
12/10/2014 1:00,729,241,2014,344,12.82304,-13.27106,-8.131034,-7.993179,-7.421003,-7.05092,-6.038473,-4.977471,-4.214054,-3.145763,-68.8033,-2.158228,-2.165255,-2.024721
12/10/2014 2:00,730,241,2014,344,12.80629,-13.70936,-8.131034,-7.993179,-7.440536,-7.05092,-6.038473,-4.983245,-4.214054,-3.145763,-68.8033,-2.165255,-2.165255,-2.024721
12/10/2014 3:00,731,241,2014,344,12.78953,-14.14991,-8.131002,-7.993137,-7.441654,-7.050928,-6.038449,-5.000546,-4.217506,-3.149233,-68.8033,-2.165224,-2.165224,-2.024714
12/10/2014 4:00,732,241,2014,344,12.78553,-14.49558,-8.127255,-7.989362,-7.437835,-7.047029,-6.034457,-4.996444,-4.220272,-3.164692,-68.8033,-2.160776,-2.160776,-2.020214
12/10/2014 5:00,733,241,2014,344,12.77533,-14.81639,-8.136932,-7.98639,-7.434799,-7.043945,-6.042835,-4.993208,-4.229673,-3.161238,-68.8033,-2.157223,-2.158388,-2.01667
12/10/2014 6:00,734,241,2014,344,12.77082,-15.14172,-8.145474,-7.984587,-7.432961,-7.048992,-6.052445,-4.991244,-4.227663,-3.159178,-68.8033,-2.155111,-2.160942,-2.014534
12/10/2014 7:00,735,241,2014,344,12.82742,-15.41961,-8.141629,-7.980738,-7.429081,-7.061185,-6.048409,-4.987085,-4.223429,-3.154789,-68.8033,-2.150587,-2.16931,-2.009983
12/10/2014 8:00,736,241,2014,344,14.92776,-15.11687,-8.163899,-7.981165,-7.423754,-7.060436,-6.04884,-4.987538,-4.223864,-3.155258,-68.8033,-2.15107,-2.165092,-2.010481
12/10/2014 9:00,737,241,2014,344,14.76661,-13.39306,-8.174672,-7.997769,-7.441676,-7.050913,-6.043057,-5.000561,-4.236037,-3.169029,-68.8033,-2.165226,-2.165226,-2.024727
12/10/2014 10:00,738,241,2014,344,14.79512,-10.72037,-8.18926,-8.003208,-7.431233,-7.063579,-6.051498,-4.990906,-4.227772,-3.159931,-68.8033,-2.156412,-2.179823,-2.015938
12/10/2014 11:00,739,241,2014,344,14.74536,-7.704269,-8.201702,-8.018018,-7.443954,-7.053447,-6.04169,-4.981444,-4.241714,-3.173119,-68.8033,-2.1478,-2.171198,-2.007341
12/10/2014 12:00,740,241,2014,344,14.93667,-4.853096,-8.213017,-8.030522,-7.432543,-7.065138,-6.053718,-4.988063,-4.231198,-3.16408,-68.8033,-2.164764,-2.162439,-2.020853
12/10/2014 13:00,741,241,2014,344,14.82701,-2.399548,-8.220312,-8.03441,-7.440008,-7.050832,-6.044202,-5.001834,-4.23821,-3.169004,-68.8033,-2.147699,-2.169907,-2.026052
12/10/2014 14:00,742,241,2014,344,14.77427,-0.691555,-8.243671,-8.068165,-7.446286,-7.056045,-6.045014,-4.98666,-4.227747,-3.159849,-68.8033,-2.153866,-2.169075,-2.0112
12/10/2014 15:00,743,241,2014,344,13.6588,-0.8835907,-8.24958,-8.066008,-7.446465,-7.056211,-6.045179,-4.987962,-4.226778,-3.158852,-68.8033,-2.154039,-2.163412,-2.01372
12/10/2014 16:00,744,241,2014,344,13.29444,-3.770916,-8.261054,-8.077455,-7.457688,-7.067333,-6.056015,-4.996185,-4.233622,-3.166548,-68.8033,-2.157944,-2.163803,-2.023449
12/10/2014 17:00,745,241,2014,344,13.13723,-6.138607,-8.272151,-8.088493,-7.468501,-7.055061,-6.043378,-4.986629,-4.24346,-3.176096,-68.8033,-2.149683,-2.15201,-2.009254
12/10/2014 18:00,746,241,2014,344,13.06541,-7.927937,-8.293604,-8.109906,-7.466975,-7.076488,-6.044086,-5.004566,-4.241755,-3.174343,-68.8033,-2.147881,-2.171261,-2.012123
12/10/2014 19:00,747,241,2014,344,13.02857,-9.321892,-8.287381,-8.103683,-7.483594,-7.070048,-6.058176,-4.997773,-4.240591,-3.190393,-68.8033,-2.163883,-2.163883,-2.023407
12/10/2014 20:00,748,241,2014,344,12.99728,-10.41989,-8.284914,-8.120685,-7.477516,-7.085753,-6.051841,-5.00629,-4.251285,-3.183561,-68.8033,-2.156796,-2.18022,-2.016302
12/10/2014 21:00,749,241,2014,344,12.96451,-11.32359,-8.304225,-8.12047,-7.50028,-7.086682,-6.052779,-5.014141,-4.251076,-3.183317,-68.8033,-2.156549,-2.179983,-2.016075
12/10/2014 22:00,750,241,2014,344,12.93436,-12.00588,-8.294205,-8.110409,-7.490026,-7.076309,-6.063971,-5.0031,-4.239809,-3.179886,-68.8033,-2.15164,-2.168015,-2.013449
12/10/2014 23:00,751,241,2014,344,12.90123,-12.64751,-8.291877,-8.126445,-7.488807,-7.073911,-6.061506,-5.000582,-4.25458,-3.192335,-68.8033,-2.165255,-2.165255,-2.024721
12/11/2014 0:00,752,241,2014,345,12.84538,-13.15132,-8.291877,-8.131034,-7.510633,-7.080803,-6.061506,-5.000582,-4.26037,-3.192335,-68.8033,-2.165255,-2.165255,-2.024721
12/11/2014 1:00,753,241,2014,345,12.81746,-13.58736,-8.291877,-8.131034,-7.510633,-7.096893,-6.061506,-5.008678,-4.26037,-3.192335,-68.8033,-2.165255,-2.165255,-2.024721
12/11/2014 2:00,754,241,2014,345,12.80629,-14.05051,-8.291877,-8.131034,-7.510633,-7.096893,-6.061506,-5.023669,-4.26037,-3.192335,-68.8033,-2.165255,-2.165255,-2.024721
12/11/2014 3:00,755,241,2014,345,12.79054,-14.39617,-8.291025,-8.130198,-7.509763,-7.096027,-6.060635,-5.022746,-4.25945,-3.191355,-68.8033,-2.164248,-2.164248,-2.023739
12/11/2014 4:00,756,241,2014,345,12.78067,-14.71698,-8.292763,-8.125021,-7.527494,-7.107944,-6.05514,-5.017122,-4.25368,-3.185389,-68.8033,-2.158119,-2.158119,-2.017565
12/11/2014 5:00,757,241,2014,345,12.76983,-15.04232,-8.30574,-8.124191,-7.524324,-7.110487,-6.054128,-5.013726,-4.250195,-3.185312,-68.8033,-2.154413,-2.154413,-2.013855
12/11/2014 6:00,758,241,2014,345,12.76578,-15.29309,-8.3038,-8.142919,-7.522317,-7.108459,-6.052073,-5.011583,-4.271183,-3.179531,-68.8033,-2.152063,-2.155602,-2.011501
12/11/2014 7:00,759,241,2014,345,12.8442,-15.49417,-8.325475,-8.141601,-7.520995,-7.107113,-6.063342,-5.010149,-4.268541,-3.196657,-68.8033,-2.150517,-2.16457,-2.009958
12/11/2014 8:00,760,241,2014,345,14.80519,-15.41961,-8.325605,-8.158968,-7.521127,-7.107225,-6.070374,-5.01027,-4.269847,-3.199118,-68.8033,-2.150673,-2.163567,-2.01009
12/11/2014 9:00,761,241,2014,345,14.77272,-13.97821,-8.343226,-8.175508,-7.5321,-7.118348,-6.063381,-5.017435,-4.280714,-3.194092,-68.8033,-2.16345,-2.16345,-2.022947
12/11/2014 10:00,762,241,2014,345,14.81655,-11.74607,-8.361624,-8.177804,-7.534451,-7.120735,-6.062363,-5.018803,-4.261306,-3.193245,-68.8033,-2.163877,-2.166197,-2.001087
12/11/2014 11:00,763,241,2014,345,14.82601,-8.443043,-8.379854,-8.196146,-7.553109,-7.116628,-6.081829,-5.021524,-4.273664,-3.21438,-68.8033,-2.163429,-2.164587,-2.013592
12/11/2014 12:00,764,241,2014,345,14.94295,-4.938946,-8.394317,-8.210679,-7.544951,-7.12356,-6.074248,-5.015488,-4.270243,-3.207876,-68.8033,-2.158438,-2.158438,-2.016884
12/11/2014 13:00,765,241,2014,345,14.79353,-2.099068,-8.403902,-8.220312,-7.553622,-7.118583,-6.067216,-5.020286,-4.262506,-3.209692,-68.8033,-2.158211,-2.169916,-2.016691
12/11/2014 14:00,766,241,2014,345,14.8119,-0.2442245,-8.413067,-8.22953,-7.562992,-7.128094,-6.071269,-5.013059,-4.272813,-3.206383,-68.8033,-2.156317,-2.158661,-2.01601
12/11/2014 15:00,767,241,2014,345,13.3726,-0.4565926,-8.438531,-8.232059,-7.566691,-7.130661,-6.073939,-5.014664,-4.275643,-3.209284,-68.8033,-2.160503,-2.160503,-2.020176
12/11/2014 16:00,768,241,2014,345,13.18317,-3.685062,-8.445246,-8.259326,-7.573056,-7.136833,-6.079629,-5.019876,-4.267797,-3.213705,-68.8033,-2.164474,-2.164474,-2.024103
12/11/2014 17:00,769,241,2014,345,13.09856,-6.292236,-8.455119,-8.248449,-7.582588,-7.146193,-6.087468,-5.028532,-4.265784,-3.221771,-68.8033,-2.148825,-2.151154,-2.008326
12/11/2014 18:00,770,241,2014,345,13.03192,-8.239712,-8.477292,-8.270641,-7.599015,-7.145393,-6.087799,-5.027675,-4.288049,-3.220846,-68.8033,-2.171261,-2.171261,-2.014471
12/11/2014 19:00,771,241,2014,345,13.00181,-9.75341,-8.468315,-8.284571,-7.595557,-7.159055,-6.0782,-5.038549,-4.277956,-3.210436,-68.8033,-2.160509,-2.162853,-2.020039
12/11/2014 20:00,772,241,2014,345,12.96939,-11.06829,-8.464997,-8.281236,-7.615134,-7.155626,-6.076957,-5.037215,-4.292732,-3.224052,-68.8033,-2.168247,-2.178791,-2.016075
12/11/2014 21:00,773,241,2014,345,12.92804,-12.17081,-8.454228,-8.270422,-7.604111,-7.166288,-6.086159,-5.025373,-4.285254,-3.217352,-68.8033,-2.167065,-2.167065,-2.003124
12/11/2014 22:00,774,241,2014,345,12.89565,-13.12647,-8.452724,-8.270043,-7.62553,-7.165865,-6.084558,-5.045625,-4.28355,-3.215591,-68.8033,-2.165255,-2.165255,-2.024721
12/11/2014 23:00,775,241,2014,345,12.82304,-13.90365,-8.452724,-8.291877,-7.62553,-7.165865,-6.097216,-5.046795,-4.28355,-3.238869,-68.8033,-2.165255,-2.165255,-2.024721
12/12/2014 0:00,776,241,2014,346,12.81952,-14.61758,-8.451075,-8.286772,-7.620348,-7.17555,-6.102139,-5.041176,-4.300999,-3.233,-68.8033,-2.15917,-2.15917,-2.018618
12/12/2014 1:00,777,241,2014,346,12.80463,-15.26824,-8.461888,-8.281477,-7.624156,-7.178132,-6.096538,-5.035391,-4.295084,-3.22687,-68.8033,-2.152874,-2.154026,-2.012291
12/12/2014 2:00,778,241,2014,346,12.78834,-15.90083,-8.463402,-8.279506,-7.635914,-7.176105,-6.094419,-5.033234,-4.292871,-3.224592,-68.8033,-2.151697,-2.170403,-2.009958
12/12/2014 3:00,779,241,2014,346,12.77157,-16.46564,-8.463402,-8.284093,-7.635914,-7.199119,-6.094419,-5.034406,-4.292871,-3.224592,-68.8033,-2.169239,-2.173931,-2.009958
12/12/2014 4:00,780,241,2014,346,12.76144,-16.96042,-8.468451,-8.300681,-7.634068,-7.197228,-6.106311,-5.032405,-4.290838,-3.22484,-68.8033,-2.171761,-2.171761,-2.007751
12/12/2014 5:00,781,241,2014,346,12.75162,-17.30157,-8.47899,-8.295058,-7.651363,-7.191463,-6.109572,-5.048189,-4.284539,-3.239307,-68.8033,-2.1651,-2.1651,-2.018646
12/12/2014 6:00,782,241,2014,346,12.74801,-17.59301,-8.480952,-8.301598,-7.64749,-7.187511,-6.105545,-5.044043,-4.280301,-3.234901,-68.8033,-2.160555,-2.160555,-2.018766
12/12/2014 7:00,783,241,2014,346,12.79831,-17.88445,-8.497069,-8.313128,-7.646338,-7.209358,-6.104326,-5.042771,-4.286003,-3.233624,-68.8033,-2.159229,-2.159229,-2.018579
12/12/2014 8:00,784,241,2014,346,14.9444,-17.48682,-8.520104,-8.336176,-7.646384,-7.209394,-6.104388,-5.042844,-4.29301,-3.234816,-68.8033,-2.159275,-2.159275,-2.015135
12/12/2014 9:00,785,241,2014,346,14.98956,-15.16658,-8.532327,-8.34844,-7.658895,-7.203687,-6.117452,-5.037837,-4.292863,-3.235075,-68.8033,-2.150513,-2.15168,-2.009907
12/12/2014 10:00,786,241,2014,346,14.99518,-11.76866,-8.544613,-8.360791,-7.671485,-7.211816,-6.107542,-5.046764,-4.3067,-3.238859,-68.8033,-2.165226,-2.165226,-2.001265
12/12/2014 11:00,787,241,2014,346,15.02002,-8.194527,-8.585358,-8.380968,-7.66908,-7.213133,-6.1256,-5.045801,-4.307344,-3.238947,-68.8033,-2.165905,-2.165905,-2.00322
12/12/2014 12:00,788,241,2014,346,14.74228,-5.024799,-8.59941,-8.392794,-7.681144,-7.221937,-6.118636,-5.058821,-4.297475,-3.245644,-68.8033,-2.157806,-2.156662,-2.015078
12/12/2014 13:00,789,241,2014,346,14.79327,-2.121662,-8.6334,-8.403902,-7.691301,-7.218458,-6.109774,-5.047925,-4.308787,-3.242247,-68.8033,-2.169916,-2.169916,-2.008514
12/12/2014 14:00,790,241,2014,346,14.77765,-0.05218887,-8.64388,-8.437384,-7.703234,-7.227036,-6.118713,-5.059555,-4.312525,-3.254425,-68.8033,-2.15913,-2.160305,-2.015318
12/12/2014 15:00,791,241,2014,346,13.54494,-0.07477951,-8.669737,-8.46209,-7.705027,-7.227734,-6.120581,-5.061459,-4.317978,-3.25647,-68.8033,-2.16123,-2.16123,-2.020924
12/12/2014 16:00,792,241,2014,346,13.83403,-2.892067,-8.680506,-8.472795,-7.715464,-7.234579,-6.13051,-5.059547,-4.308822,-3.2446,-68.8033,-2.169979,-2.169979,-2.006208
12/12/2014 17:00,793,241,2014,346,13.26736,-4.938946,-8.719128,-8.489589,-7.732117,-7.249976,-6.146924,-5.064264,-4.323867,-3.258368,-68.8033,-2.16259,-2.16259,-2.022209
12/12/2014 18:00,794,241,2014,346,13.08773,-6.753124,-8.706909,-8.500277,-7.742551,-7.260262,-6.133817,-5.068071,-4.311198,-3.24411,-68.8033,-2.171261,-2.156055,-2.007421
12/12/2014 19:00,795,241,2014,346,13.0375,-8.174194,-8.729899,-8.522082,-7.765518,-7.260262,-6.133817,-5.073826,-4.325109,-3.267365,-68.8033,-2.171261,-2.171261,-2.007421
12/12/2014 20:00,796,241,2014,346,13.00673,-9.412262,-8.722228,-8.515521,-7.757645,-7.275263,-6.148612,-5.06536,-4.325681,-3.258419,-68.8033,-2.164392,-2.16202,-1.999311
12/12/2014 21:00,797,241,2014,346,12.97497,-10.53511,-8.717689,-8.510944,-7.775938,-7.270544,-6.143729,-5.06033,-4.320532,-3.25312,-68.8033,-2.179983,-2.179983,-2.016075
12/12/2014 22:00,798,241,2014,346,12.94857,-11.5337,-8.714052,-8.513047,-7.781416,-7.285147,-6.139826,-5.07245,-4.316433,-3.267487,-68.8033,-2.175579,-2.175579,-2.011696
12/12/2014 23:00,799,241,2014,346,12.91798,-12.45547,-8.705488,-8.521648,-7.786379,-7.280799,-6.153644,-5.069898,-4.307871,-3.262154,-68.8033,-2.165255,-2.165255,-2.001265
12/13/2014 0:00,800,241,2014,347,12.88448,-13.17617,-8.705488,-8.521648,-7.786379,-7.303786,-6.153644,-5.069898,-4.329865,-3.262154,-68.8033,-2.165255,-2.165255,-2.015354
12/13/2014 1:00,801,241,2014,347,12.85097,-13.70936,-8.705488,-8.520498,-7.809382,-7.303786,-6.153644,-5.071032,-4.329865,-3.264477,-68.8033,-2.165255,-2.165255,-2.024721
12/13/2014 2:00,802,241,2014,347,12.78401,-14.17476,-8.704994,-8.517715,-7.808843,-7.303262,-6.153111,-5.092434,-4.329294,-3.28483,-68.8033,-2.164654,-2.164654,-2.024151
12/13/2014 3:00,803,241,2014,347,12.79065,-14.47073,-8.701269,-8.512813,-7.805056,-7.318954,-6.152552,-5.088303,-4.325102,-3.280474,-68.8033,-2.161341,-2.160175,-2.0196
12/13/2014 4:00,804,241,2014,347,12.78626,-14.76669,-8.699265,-8.515387,-7.802991,-7.320318,-6.161914,-5.086096,-4.326319,-3.278168,-68.8033,-2.161282,-2.157749,-2.017216
12/13/2014 5:00,805,241,2014,347,12.77598,-14.96776,-8.697199,-8.513338,-7.804316,-7.318178,-6.167762,-5.08381,-4.343673,-3.275742,-68.8033,-2.17049,-2.155258,-2.014688
12/13/2014 6:00,806,241,2014,347,12.76546,-15.06717,-8.695642,-8.511763,-7.813095,-7.333804,-6.166113,-5.082087,-4.341929,-3.273975,-68.8033,-2.174469,-2.153393,-2.012857
12/13/2014 7:00,807,241,2014,347,12.76499,-14.96776,-8.698747,-8.51489,-7.825446,-7.342773,-6.169453,-5.085513,-4.345401,-3.277575,-68.8033,-2.179396,-2.157145,-2.016579
12/13/2014 8:00,808,241,2014,347,13.74196,-14.81639,-8.698492,-8.514605,-7.825184,-7.342495,-6.169173,-5.085232,-4.345138,-3.277252,-68.8033,-2.170866,-2.156816,-2.016249
12/13/2014 9:00,809,241,2014,347,14.51025,-14.22221,-8.724988,-8.518147,-7.828769,-7.346134,-6.172924,-5.089124,-4.349092,-3.281361,-68.8033,-2.162226,-2.161058,-2.020521
12/13/2014 10:00,810,241,2014,347,13.5826,-13.46536,-8.728455,-8.528526,-7.832325,-7.349744,-6.176657,-5.092979,-4.352993,-3.285393,-68.8033,-2.165226,-2.165226,-2.023548
12/13/2014 11:00,811,241,2014,347,13.08554,-12.95929,-8.728455,-8.544613,-7.832325,-7.349744,-6.176657,-5.092979,-4.351854,-3.285393,-68.8033,-2.165226,-2.165226,-2.001265
12/13/2014 12:00,812,241,2014,347,13.6552,-12.83955,-8.751434,-8.544613,-7.832325,-7.349744,-6.181251,-5.092979,-4.352993,-3.285393,-68.8033,-2.165226,-2.165226,-2.001265
12/13/2014 13:00,813,241,2014,347,12.98501,-12.7424,-8.751434,-8.545769,-7.850707,-7.349744,-6.199669,-5.092979,-4.352993,-3.285393,-68.8033,-2.165226,-2.165226,-2.001265
12/13/2014 14:00,814,241,2014,347,13.81158,-12.6701,-8.774426,-8.56758,-7.855327,-7.349744,-6.199669,-5.092979,-4.352993,-3.285393,-68.8033,-2.165226,-2.165226,-2.001265
12/13/2014 15:00,815,241,2014,347,13.06878,-12.60007,-8.776725,-8.590569,-7.855327,-7.368132,-6.199669,-5.092979,-4.352993,-3.285393,-68.8033,-2.165226,-2.165226,-2.001265
12/13/2014 16:00,816,241,2014,347,12.99059,-12.52777,-8.797382,-8.590569,-7.855327,-7.372728,-6.199669,-5.092979,-4.352993,-3.285393,-68.8033,-2.165226,-2.165226,-2.001265
12/13/2014 17:00,817,241,2014,347,12.82305,-12.45547,-8.82038,-8.591723,-7.867948,-7.372728,-6.199669,-5.095259,-4.352993,-3.285393,-68.8033,-2.165226,-2.165226,-2.001265
