borehole_id,id,source_id,measurement_origin,date_min,date_max,time,utc,equilibrated,notes
244,195,flowers2022,submitted,2011-08-05,2011-08-05,17:00:00,,False,
244,196,flowers2022,submitted,2011-08-05,2011-08-05,18:00:00,,False,
244,197,flowers2022,submitted,2011-08-05,2011-08-05,19:00:00,,False,
244,198,flowers2022,submitted,2011-08-05,2011-08-05,20:00:00,,False,
244,199,flowers2022,submitted,2011-08-05,2011-08-05,21:00:00,,False,
244,200,flowers2022,submitted,2011-08-05,2011-08-05,22:00:00,,False,
244,201,flowers2022,submitted,2011-08-05,2011-08-05,23:00:00,,False,
244,202,flowers2022,submitted,2011-08-06,2011-08-06,00:00:00,,False,
244,203,flowers2022,submitted,2011-08-06,2011-08-06,01:00:00,,False,
244,204,flowers2022,submitted,2011-08-06,2011-08-06,02:00:00,,False,
244,205,flowers2022,submitted,2011-08-06,2011-08-06,03:00:00,,False,
244,206,flowers2022,submitted,2011-08-06,2011-08-06,04:00:00,,False,
244,207,flowers2022,submitted,2011-08-06,2011-08-06,05:00:00,,False,
244,208,flowers2022,submitted,2011-08-06,2011-08-06,06:00:00,,False,
244,209,flowers2022,submitted,2011-08-06,2011-08-06,07:00:00,,False,
244,210,flowers2022,submitted,2011-08-06,2011-08-06,08:00:00,,False,
244,211,flowers2022,submitted,2011-08-06,2011-08-06,09:00:00,,False,
244,212,flowers2022,submitted,2011-08-06,2011-08-06,10:00:00,,False,
244,213,flowers2022,submitted,2011-08-06,2011-08-06,11:00:00,,False,
244,214,flowers2022,submitted,2011-08-06,2011-08-06,12:00:00,,False,
244,215,flowers2022,submitted,2011-08-06,2011-08-06,13:00:00,,False,
244,216,flowers2022,submitted,2011-08-06,2011-08-06,14:00:00,,False,
244,217,flowers2022,submitted,2011-08-06,2011-08-06,15:00:00,,False,
244,218,flowers2022,submitted,2011-08-06,2011-08-06,16:00:00,,False,
244,219,flowers2022,submitted,2011-08-06,2011-08-06,17:00:00,,False,
244,220,flowers2022,submitted,2011-08-06,2011-08-06,18:00:00,,False,
244,221,flowers2022,submitted,2011-08-06,2011-08-06,19:00:00,,False,
244,222,flowers2022,submitted,2011-08-06,2011-08-06,20:00:00,,False,
244,223,flowers2022,submitted,2011-08-06,2011-08-06,21:00:00,,False,
244,224,flowers2022,submitted,2011-08-06,2011-08-06,22:00:00,,False,
244,225,flowers2022,submitted,2011-08-06,2011-08-06,23:00:00,,False,
244,226,flowers2022,submitted,2011-08-07,2011-08-07,00:00:00,,False,
244,227,flowers2022,submitted,2011-08-07,2011-08-07,01:00:00,,False,
244,228,flowers2022,submitted,2011-08-07,2011-08-07,02:00:00,,False,
244,229,flowers2022,submitted,2011-08-07,2011-08-07,03:00:00,,False,
244,230,flowers2022,submitted,2011-08-07,2011-08-07,04:00:00,,False,
244,231,flowers2022,submitted,2011-08-07,2011-08-07,05:00:00,,False,
244,232,flowers2022,submitted,2011-08-07,2011-08-07,06:00:00,,False,
244,233,flowers2022,submitted,2011-08-07,2011-08-07,07:00:00,,False,
244,234,flowers2022,submitted,2011-08-07,2011-08-07,08:00:00,,False,
244,235,flowers2022,submitted,2011-08-07,2011-08-07,09:00:00,,False,
244,236,flowers2022,submitted,2011-08-07,2011-08-07,10:00:00,,False,
244,237,flowers2022,submitted,2011-08-07,2011-08-07,11:00:00,,False,
244,238,flowers2022,submitted,2011-08-07,2011-08-07,12:00:00,,False,
244,239,flowers2022,submitted,2011-08-07,2011-08-07,13:00:00,,False,
244,240,flowers2022,submitted,2011-08-07,2011-08-07,14:00:00,,False,
244,241,flowers2022,submitted,2011-08-07,2011-08-07,15:00:00,,False,
244,242,flowers2022,submitted,2011-08-07,2011-08-07,16:00:00,,False,
244,243,flowers2022,submitted,2011-08-07,2011-08-07,17:00:00,,False,
244,244,flowers2022,submitted,2011-08-07,2011-08-07,18:00:00,,False,
244,245,flowers2022,submitted,2011-08-07,2011-08-07,19:00:00,,False,
244,246,flowers2022,submitted,2011-08-07,2011-08-07,20:00:00,,False,
244,247,flowers2022,submitted,2011-08-07,2011-08-07,21:00:00,,False,
244,248,flowers2022,submitted,2011-08-07,2011-08-07,22:00:00,,False,
244,249,flowers2022,submitted,2011-08-07,2011-08-07,23:00:00,,False,
244,250,flowers2022,submitted,2011-08-08,2011-08-08,00:00:00,,False,
244,251,flowers2022,submitted,2011-08-08,2011-08-08,01:00:00,,False,
244,252,flowers2022,submitted,2011-08-08,2011-08-08,02:00:00,,False,
244,253,flowers2022,submitted,2011-08-08,2011-08-08,03:00:00,,False,
244,254,flowers2022,submitted,2011-08-08,2011-08-08,04:00:00,,False,
244,255,flowers2022,submitted,2011-08-08,2011-08-08,05:00:00,,False,
244,256,flowers2022,submitted,2011-08-08,2011-08-08,06:00:00,,False,
244,257,flowers2022,submitted,2011-08-08,2011-08-08,07:00:00,,False,
